,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
376,17,佐々木朗希,8000.0,1.78,15.0,7.0,4.0,91.0,0.636,0.0,0.0,0.0,0.0,135.0,13.35,19.0,18.0,51.0,1.0,17.0,5.0,1.68,ロッテ
377,18,二木康太,4600.0,,,,,,,,,,,,,,,,,,,,ロッテ
378,19,唐川侑己,10000.0,7.04,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,2.35,6.0,6.0,15.0,1.0,1.0,0.0,1.17,ロッテ
379,20,東條大樹,5500.0,7.45,11.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,10.0,9.31,9.0,8.0,12.0,1.0,5.0,0.0,4.66,ロッテ
380,24,東妻勇輔,1700.0,2.91,36.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,11.0,28.0,7.41,11.0,11.0,29.0,3.0,12.0,1.0,3.18,ロッテ
381,28,菊地吏玖,1600.0,2.25,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,1.0,3.0,0.0,6.75,ロッテ
382,29,西野勇士,5000.0,2.69,18.0,8.0,5.0,117.0,0.615,1.0,0.0,0.0,0.0,92.0,7.08,39.0,35.0,109.0,4.0,23.0,4.0,1.77,ロッテ
383,30,廣畑敦也,1700.0,5.73,8.0,1.0,1.0,11.0,0.5,0.0,0.0,0.0,0.0,11.0,9.0,7.0,7.0,14.0,1.0,5.0,0.0,4.09,ロッテ
384,33,八木彬,1300.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,6.0,9.0,1.0,2.0,0.0,6.0,ロッテ
385,34,高野脩汰,1150.0,1.64,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,6.55,4.0,2.0,9.0,1.0,5.0,0.0,4.09,ロッテ
386,35,田中晴也,600.0,,,,,,,,,,,,,,,,,,,,ロッテ
387,36,坂本光士郎,1400.0,3.21,51.0,1.0,0.0,,1.0,0.0,0.0,0.0,16.0,48.0,9.06,18.0,17.0,46.0,5.0,22.0,2.0,4.15,ロッテ
388,37,小野郁,4000.0,4.66,10.0,0.0,1.0,,0.0,0.0,0.0,0.0,4.0,6.0,5.59,5.0,5.0,9.0,0.0,3.0,1.0,2.79,ロッテ
389,40,西村天裕,1900.0,1.25,44.0,4.0,0.0,,1.0,0.0,0.0,0.0,14.0,41.0,8.52,7.0,6.0,28.0,2.0,16.0,1.0,3.32,ロッテ
390,41,カスティーヨ,9000.0,3.12,12.0,3.0,3.0,49.0,0.5,0.0,0.0,0.0,1.0,34.0,6.24,18.0,17.0,52.0,2.0,3.0,2.0,0.55,ロッテ
391,42,Ｃ.Ｃ.メルセデス,4500.0,3.33,22.0,4.0,8.0,,0.333,0.0,0.0,1.0,0.0,58.0,4.49,46.0,43.0,111.0,8.0,36.0,2.0,2.79,ロッテ
392,43,秋山正雲,560.0,,,,,,,,,,,,,,,,,,,,ロッテ
393,46,岩下大輝,4200.0,2.93,27.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,28.0,8.22,11.0,10.0,25.0,2.0,14.0,1.0,4.11,ロッテ
394,47,鈴木昭汰,1600.0,2.76,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,7.16,8.0,5.0,12.0,2.0,7.0,0.0,3.86,ロッテ
395,48,中村稔弥,1500.0,2.31,17.0,3.0,1.0,,0.75,0.0,0.0,0.0,0.0,19.0,7.33,6.0,6.0,22.0,0.0,6.0,1.0,2.31,ロッテ
396,49,本前郁也,1300.0,3.6,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,2.0,4.0,1.0,4.0,0.0,7.2,ロッテ
397,50,小沼健太,720.0,9.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.14,7.0,7.0,9.0,1.0,3.0,1.0,3.86,ロッテ
398,52,益田直也,20000.0,3.71,58.0,2.0,5.0,,0.286,0.0,0.0,36.0,13.0,54.0,9.11,23.0,22.0,49.0,9.0,14.0,1.0,2.36,ロッテ
399,54,澤村拓一,20000.0,4.91,34.0,4.0,3.0,33.0,0.571,0.0,0.0,3.0,14.0,24.0,6.55,18.0,18.0,33.0,6.0,18.0,1.0,4.91,ロッテ
400,55,ルイス・ぺルドモ,10000.0,2.13,53.0,1.0,3.0,,0.25,0.0,0.0,1.0,41.0,41.0,7.28,15.0,12.0,49.0,1.0,15.0,0.0,2.66,ロッテ
401,56,中森俊介,720.0,3.54,13.0,3.0,2.0,,0.6,0.0,0.0,0.0,0.0,10.0,4.43,8.0,8.0,17.0,2.0,8.0,3.0,3.54,ロッテ
402,58,河村説人,1500.0,,,,,,,,,,,,,,,,,,,,ロッテ
403,60,横山陸人,670.0,5.26,38.0,2.0,3.0,,0.4,0.0,0.0,1.0,8.0,42.0,9.61,25.0,23.0,41.0,3.0,18.0,1.0,4.12,ロッテ
404,62,森遼大朗,460.0,6.0,7.0,1.0,4.0,33.0,0.2,0.0,0.0,0.0,0.0,29.0,7.91,23.0,22.0,41.0,3.0,10.0,2.0,2.73,ロッテ
405,64,佐藤奨真,900.0,,,,,,,,,,,,,,,,,,,,ロッテ
406,65,土居豪人,630.0,,,,,,,,,,,,,,,,,,,,ロッテ
407,66,澤田圭佑,440.0,1.08,17.0,2.0,0.0,,1.0,0.0,0.0,2.0,6.0,18.0,9.72,2.0,2.0,11.0,1.0,6.0,0.0,3.24,ロッテ
408,92,国吉佑樹,6000.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,4.91,0.0,0.0,1.0,0.0,2.0,0.0,4.91,ロッテ
409,120,田中楓基,240.0,,,,,,,,,,,,,,,,,,,,ロッテ
410,121,土肥星也,850.0,,,,,,,,,,,,,,,,,,,,ロッテ
411,124,古谷拓郎,480.0,,,,,,,,,,,,,,,,,,,,ロッテ
412,125,永島田輝斗,240.0,,,,,,,,,,,,,,,,,,,,ロッテ
413,127,吉川悠斗,240.0,,,,,,,,,,,,,,,,,,,,ロッテ
414,128,白濱快起,240.0,,,,,,,,,,,,,,,,,,,,ロッテ
415,131,ダリットソン・フェリス,350.0,,,,,,,,,,,,,,,,,,,,ロッテ
416,12,渡邉勇太朗,850.0,0.82,2.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,3.27,1.0,1.0,7.0,0.0,5.0,0.0,4.09,西武
417,13,高橋光成,18000.0,2.21,23.0,10.0,8.0,155.0,0.556,4.0,2.0,0.0,0.0,120.0,6.97,47.0,38.0,123.0,8.0,47.0,7.0,2.73,西武
418,14,増田達至,30000.0,5.45,40.0,4.0,4.0,38.0,0.5,0.0,0.0,19.0,6.0,27.0,6.39,24.0,23.0,44.0,5.0,7.0,2.0,1.66,西武
419,15,宮川哲,2500.0,7.16,4.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,9.0,4.96,13.0,13.0,23.0,3.0,13.0,2.0,7.16,西武
420,16,隅田知一郎,2000.0,3.44,22.0,9.0,10.0,131.0,0.474,2.0,1.0,0.0,0.0,128.0,8.79,52.0,50.0,123.0,11.0,41.0,7.0,2.82,西武
421,17,松本航,6500.0,3.47,20.0,6.0,8.0,,0.429,1.0,0.0,0.0,0.0,89.0,6.87,48.0,45.0,102.0,14.0,48.0,5.0,3.7,西武
422,19,佐藤隼輔,1600.0,2.5,47.0,1.0,2.0,,0.333,0.0,0.0,0.0,18.0,27.0,6.13,15.0,11.0,35.0,1.0,16.0,0.0,3.63,西武
423,20,浜屋将太,1000.0,,,,,,,,,,,,,,,,,,,,西武
424,23,公文克彦,3600.0,9.64,7.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,1.0,1.93,5.0,5.0,7.0,0.0,5.0,0.0,9.64,西武
425,25,平井克典,8000.0,2.55,54.0,4.0,3.0,53.0,0.571,0.0,0.0,0.0,28.0,29.0,4.92,15.0,15.0,46.0,3.0,22.0,1.0,3.74,西武
426,26,佐々木健,2000.0,0.87,21.0,0.0,1.0,,0.0,0.0,0.0,0.0,4.0,13.0,5.66,5.0,2.0,14.0,0.0,8.0,1.0,3.48,西武
427,28,森脇亮介,4000.0,1.95,31.0,2.0,1.0,,0.667,0.0,0.0,3.0,12.0,26.0,8.46,8.0,6.0,22.0,1.0,15.0,0.0,4.88,西武
428,29,青山美夏人,1000.0,2.96,39.0,0.0,1.0,,0.0,0.0,0.0,3.0,1.0,34.0,6.7,15.0,15.0,32.0,4.0,23.0,0.0,4.53,西武
429,36,山田陽翔,700.0,,,,,,,,,,,,,,,,,,,,西武
430,40,田村伊知郎,1000.0,1.52,24.0,2.0,1.0,,0.667,0.0,0.0,1.0,6.0,20.0,7.61,4.0,4.0,14.0,1.0,8.0,0.0,3.04,西武
431,41,井上広輝,540.0,,,,,,,,,,,,,,,,,,,,西武
432,42,ボー・タカハシ,3500.0,3.0,28.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,6.75,12.0,12.0,20.0,1.0,19.0,7.0,4.75,西武
433,43,羽田慎之介,600.0,,,,,,,,,,,,,,,,,,,,西武
434,44,與座海人,3300.0,3.69,15.0,2.0,6.0,83.0,0.25,1.0,1.0,0.0,0.0,39.0,4.23,38.0,34.0,72.0,9.0,21.0,5.0,2.28,西武
435,45,本田圭佑,3000.0,1.56,25.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,29.0,7.53,7.0,6.0,34.0,2.0,15.0,0.0,3.89,西武
436,47,張奕,1200.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,5.0,5.0,10.0,2.0,1.0,0.0,1.8,西武
437,48,今井達也,4500.0,2.3,19.0,10.0,5.0,133.0,0.667,2.0,1.0,0.0,0.0,130.0,8.8,38.0,34.0,87.0,11.0,61.0,8.0,4.13,西武
438,54,ティノコ,10000.0,2.83,38.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,8.0,29.0,7.46,13.0,11.0,33.0,1.0,20.0,3.0,5.14,西武
439,57,黒田将矢,650.0,,,,,,,,,,,,,,,,,,,,西武
440,59,大曲錬,800.0,5.4,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,8.0,6.0,14.0,0.0,8.0,0.0,7.2,西武
441,61,平良海馬,17000.0,2.4,23.0,11.0,7.0,150.0,0.611,0.0,0.0,0.0,0.0,153.0,9.18,47.0,40.0,115.0,10.0,55.0,5.0,3.3,西武
442,67,赤上優人,470.0,,,,,,,,,,,,,,,,,,,,西武
443,69,水上由伸,4000.0,2.12,23.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,5.0,13.0,6.88,4.0,4.0,12.0,1.0,14.0,0.0,7.41,西武
444,70,豆田泰志,280.0,0.59,16.0,0.0,0.0,,0.0,0.0,0.0,1.0,6.0,12.0,7.04,1.0,1.0,8.0,0.0,7.0,1.0,4.11,西武
445,75,エンス,17000.0,5.17,12.0,1.0,10.0,54.0,0.091,0.0,0.0,0.0,0.0,30.0,5.0,37.0,31.0,53.0,6.0,23.0,5.0,3.83,西武
446,99,ブルックス・クリスキー,4500.0,1.93,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,2.0,13.0,8.36,3.0,3.0,6.0,1.0,9.0,0.0,5.79,西武
447,111,齊藤大将,500.0,,,,,,,,,,,,,,,,,,,,西武
448,112,粟津凱士,530.0,,,,,,,,,,,,,,,,,,,,西武
449,113,伊藤翔,530.0,,,,,,,,,,,,,,,,,,,,西武
450,114,上間永遠,500.0,,,,,,,,,,,,,,,,,,,,西武
451,116,ヘレラ,400.0,,,,,,,,,,,,,,,,,,,,西武
452,120,出井敏博,400.0,,,,,,,,,,,,,,,,,,,,西武
453,121,三浦大輝,400.0,,,,,,,,,,,,,,,,,,,,西武
454,128,菅井信也,280.0,,,,,,,,,,,,,,,,,,,,西武
455,1,松井裕樹,25000.0,1.57,59.0,2.0,3.0,,0.4,0.0,0.0,39.0,8.0,72.0,11.3,14.0,10.0,38.0,3.0,13.0,0.0,2.04,楽天
456,001,佐藤智輝,460.0,,,,,,,,,,,,,,,,,,,,楽天
457,004,引地秀一郎,420.0,,,,,,,,,,,,,,,,,,,,楽天
458,007,福森耀真,420.0,,,,,,,,,,,,,,,,,,,,楽天
459,11,岸孝之,25000.0,3.07,20.0,9.0,5.0,,0.643,1.0,1.0,0.0,0.0,76.0,5.68,44.0,41.0,123.0,10.0,20.0,3.0,1.5,楽天
460,13,バニュエロス,10000.0,81.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,2.0,0.0,27.0,楽天
461,14,則本昂大,30000.0,2.61,24.0,8.0,8.0,155.0,0.5,0.0,0.0,0.0,0.0,111.0,6.45,57.0,45.0,134.0,7.0,44.0,1.0,2.55,楽天
462,17,塩見貴洋,2700.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0,2.25,楽天
463,017,王彦程,300.0,,,,,,,,,,,,,,,,,,,,楽天
464,18,田中将大,47500.0,4.91,24.0,7.0,11.0,,0.389,0.0,0.0,0.0,0.0,81.0,5.23,79.0,76.0,156.0,15.0,38.0,5.0,2.45,楽天
465,19,荘司康誠,1600.0,3.36,19.0,5.0,3.0,,0.625,0.0,0.0,0.0,0.0,93.0,7.63,43.0,41.0,90.0,6.0,48.0,5.0,3.94,楽天
466,20,安樂智大,3700.0,3.04,57.0,3.0,2.0,,0.6,0.0,0.0,0.0,10.0,32.0,6.08,16.0,16.0,48.0,2.0,18.0,8.0,3.42,楽天
467,21,早川隆久,3300.0,3.44,17.0,6.0,7.0,,0.462,0.0,0.0,0.0,0.0,78.0,7.26,42.0,37.0,102.0,13.0,27.0,2.0,2.51,楽天
468,22,小孫竜二,1200.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.75,4.0,4.0,4.0,0.0,6.0,0.0,13.5,楽天
469,28,酒居知史,5600.0,2.98,47.0,5.0,3.0,,0.625,0.0,0.0,1.0,20.0,30.0,6.38,17.0,14.0,36.0,1.0,25.0,0.0,5.31,楽天
470,29,高田孝一,1000.0,1.86,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.59,4.0,2.0,14.0,0.0,2.0,0.0,1.86,楽天
471,31,渡辺翔太,1000.0,2.4,51.0,8.0,3.0,,0.727,0.0,0.0,1.0,25.0,41.0,7.58,15.0,13.0,30.0,1.0,20.0,2.0,3.7,楽天
472,38,弓削隼人,1000.0,5.59,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.66,7.0,6.0,12.0,1.0,4.0,2.0,3.72,楽天
473,40,内間拓馬,750.0,,,,,,,,,,,,,,,,,,,,楽天
474,41,伊藤茉央,820.0,3.27,25.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,3.0,9.0,3.68,11.0,8.0,18.0,1.0,14.0,3.0,5.73,楽天
475,43,宋家豪,10000.0,2.89,49.0,2.0,1.0,,0.667,0.0,0.0,0.0,16.0,35.0,6.75,16.0,15.0,41.0,5.0,11.0,0.0,2.12,楽天
476,45,松井友飛,700.0,3.86,6.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,13.0,6.27,9.0,8.0,15.0,0.0,8.0,0.0,3.86,楽天
477,46,藤平尚真,1000.0,4.44,11.0,2.0,4.0,,0.333,0.0,0.0,0.0,0.0,42.0,7.46,30.0,25.0,50.0,5.0,27.0,1.0,4.8,楽天
478,47,藤井聖,1050.0,2.29,10.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,24.0,6.11,12.0,9.0,28.0,1.0,18.0,0.0,4.58,楽天
479,49,西垣雅矢,900.0,81.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,27.0,楽天
480,52,津留崎大成,950.0,1.86,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,6.52,2.0,2.0,11.0,1.0,0.0,0.0,0.0,楽天
481,53,高田萌生,600.0,,,,,,,,,,,,,,,,,,,,楽天
482,56,鈴木翔天,1050.0,3.3,61.0,1.0,1.0,,0.5,0.0,0.0,1.0,22.0,47.0,9.69,18.0,16.0,37.0,5.0,25.0,3.0,5.15,楽天
483,57,瀧中瞭太,2600.0,3.83,8.0,2.0,4.0,,0.333,0.0,0.0,0.0,0.0,18.0,3.83,20.0,18.0,45.0,3.0,11.0,1.0,2.34,楽天
484,58,辛島航,8000.0,4.56,10.0,1.0,5.0,,0.167,0.0,0.0,0.0,0.0,24.0,4.21,27.0,26.0,57.0,7.0,16.0,1.0,2.81,楽天
485,59,泰勝利,550.0,,,,,,,,,,,,,,,,,,,,楽天
486,60,石橋良太,1400.0,18.9,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.4,7.0,7.0,8.0,1.0,1.0,0.0,2.7,楽天
487,62,西口直人,4200.0,4.56,26.0,0.0,4.0,,0.0,0.0,0.0,0.0,7.0,18.0,6.85,14.0,12.0,32.0,4.0,9.0,0.0,3.42,楽天
488,64,林優樹,800.0,,,,,,,,,,,,,,,,,,,,楽天
489,68,小峯新陸,470.0,,,,,,,,,,,,,,,,,,,,楽天
490,69,内星龍,500.0,2.28,53.0,4.0,2.0,,0.667,0.0,0.0,0.0,7.0,35.0,5.69,17.0,14.0,38.0,5.0,17.0,1.0,2.77,楽天
491,71,吉川雄大,700.0,,,,,,,,,,,,,,,,,,,,楽天
492,72,宮森智志,1000.0,7.71,24.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,15.0,6.43,18.0,18.0,30.0,2.0,14.0,0.0,6.0,楽天
493,130,古賀康誠,230.0,,,,,,,,,,,,,,,,,,,,楽天
494,135,清宮虎多朗,250.0,,,,,,,,,,,,,,,,,,,,楽天
495,155,竹下瑛広,250.0,,,,,,,,,,,,,,,,,,,,楽天
496,001,佐藤一磨,250.0,,,,,,,,,,,,,,,,,,,,オリックス
497,003,中田惟斗,250.0,,,,,,,,,,,,,,,,,,,,オリックス
498,11,山崎福也,6000.0,3.25,23.0,11.0,5.0,,0.688,0.0,0.0,0.0,0.0,80.0,5.52,48.0,47.0,127.0,7.0,24.0,5.0,1.66,オリックス
499,011,川瀬堅斗,240.0,,,,,,,,,,,,,,,,,,,,オリックス
500,12,山下舜平大,700.0,1.61,16.0,9.0,3.0,95.0,0.75,0.0,0.0,0.0,0.0,101.0,9.57,21.0,17.0,71.0,2.0,30.0,4.0,2.84,オリックス
501,012,辻垣高良,240.0,,,,,,,,,,,,,,,,,,,,オリックス
502,13,宮城大弥,8000.0,2.27,22.0,10.0,4.0,,0.714,3.0,3.0,0.0,0.0,122.0,7.49,38.0,37.0,107.0,7.0,31.0,5.0,1.9,オリックス
503,16,平野佳寿,22000.0,1.12,42.0,3.0,2.0,40.0,0.6,0.0,0.0,29.0,5.0,24.0,5.4,5.0,5.0,36.0,1.0,13.0,0.0,2.92,オリックス
504,17,曽谷龍平,1600.0,3.86,10.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,27.0,7.44,16.0,14.0,33.0,0.0,15.0,1.0,4.13,オリックス
505,18,山本由伸,65000.0,1.21,23.0,16.0,6.0,164.0,0.727,2.0,1.0,0.0,0.0,169.0,9.27,27.0,22.0,117.0,2.0,28.0,6.0,1.54,オリックス
506,19,山岡泰輔,7200.0,2.3,31.0,2.0,1.0,94.0,0.667,0.0,0.0,3.0,8.0,97.0,9.29,26.0,24.0,75.0,4.0,33.0,3.0,3.16,オリックス
507,20,近藤大亮,4200.0,5.11,12.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,16.0,11.68,7.0,7.0,12.0,1.0,8.0,1.0,5.84,オリックス
508,21,竹安大知,2100.0,10.38,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.08,5.0,5.0,12.0,0.0,3.0,1.0,6.23,オリックス
509,22,村西良太,1700.0,6.17,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.63,8.0,8.0,11.0,1.0,5.0,1.0,3.86,オリックス
510,26,齋藤響介,500.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.75,0.0,0.0,2.0,0.0,2.0,2.0,4.5,オリックス
511,29,田嶋大樹,11000.0,3.09,13.0,6.0,4.0,,0.6,0.0,0.0,0.0,0.0,64.0,7.05,31.0,28.0,73.0,9.0,18.0,2.0,1.98,オリックス
512,30,鈴木康平,1700.0,,,,,,,,,,,,,,,,,,,,オリックス
513,030,西濱勇星,240.0,,,,,,,,,,,,,,,,,,,,オリックス
514,031,才木海翔,240.0,,,,,,,,,,,,,,,,,,,,オリックス
515,032,入山海斗,240.0,,,,,,,,,,,,,,,,,,,,オリックス
516,35,比嘉幹貴,3600.0,2.25,31.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,6.0,10.0,4.5,5.0,5.0,21.0,3.0,2.0,2.0,0.9,オリックス
517,42,ジャレル・コットン,9000.0,5.89,7.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,22.0,10.8,13.0,12.0,24.0,4.0,4.0,1.0,1.96,オリックス
518,43,前佑囲斗,550.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5,オリックス
519,45,阿部翔太,4000.0,2.7,49.0,3.0,5.0,,0.375,0.0,0.0,1.0,21.0,42.0,8.1,17.0,14.0,37.0,4.0,12.0,5.0,2.31,オリックス
520,46,本田仁海,2200.0,6.34,28.0,2.0,1.0,,0.667,0.0,0.0,0.0,7.0,34.0,9.37,23.0,23.0,36.0,5.0,12.0,0.0,3.31,オリックス
521,47,日高暖己,450.0,,,,,,,,,,,,,,,,,,,,オリックス
522,48,ジェイコブ・ニックス,2000.0,10.5,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,7.0,7.0,7.0,2.0,6.0,0.0,9.0,オリックス
523,52,横山楓,750.0,7.36,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,3.0,7.36,3.0,3.0,4.0,0.0,4.0,0.0,9.82,オリックス
524,54,黒木優太,3000.0,6.58,12.0,1.0,5.0,26.0,0.167,0.0,0.0,0.0,0.0,20.0,6.92,20.0,19.0,33.0,2.0,16.0,1.0,5.54,オリックス
525,56,小木田敦也,1000.0,2.19,38.0,4.0,0.0,,1.0,0.0,0.0,0.0,7.0,37.0,6.75,16.0,12.0,37.0,4.0,13.0,0.0,2.37,オリックス
526,57,山田修義,3600.0,1.15,32.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,29.0,8.33,4.0,4.0,23.0,1.0,10.0,1.0,2.87,オリックス
527,58,ジェイコブ・ワゲスパック,13000.0,5.77,31.0,4.0,7.0,,0.364,0.0,0.0,2.0,4.0,67.0,13.81,30.0,28.0,44.0,4.0,26.0,1.0,5.36,オリックス
528,59,小野泰己,500.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,10.0,1.0,15.0,オリックス
529,63,山崎颯一郎,2300.0,2.08,53.0,1.0,1.0,52.0,0.5,0.0,0.0,9.0,27.0,60.0,10.38,12.0,12.0,42.0,3.0,18.0,0.0,3.12,オリックス
530,65,漆原大晟,1550.0,3.0,16.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,10.0,4.29,11.0,7.0,23.0,1.0,12.0,3.0,5.14,オリックス
531,66,吉田凌,1900.0,3.24,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,12.0,6.48,8.0,6.0,16.0,1.0,10.0,1.0,5.4,オリックス
532,95,東晃平,800.0,2.06,10.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,40.0,6.88,14.0,12.0,45.0,2.0,9.0,5.0,1.55,オリックス
533,96,宇田川優希,1700.0,1.77,46.0,4.0,0.0,,1.0,0.0,0.0,2.0,20.0,52.0,10.25,9.0,9.0,22.0,3.0,30.0,2.0,5.91,オリックス
534,123,中川颯,650.0,,,,,,,,,,,,,,,,,,,,オリックス
535,127,椋木蓮,1600.0,,,,,,,,,,,,,,,,,,,,オリックス
536,128,富山凌雅,3150.0,,,,,,,,,,,,,,,,,,,,オリックス
