,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
353,58,高野圭佑,1000,13.5,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,6.75,ロッテ
354,58,石崎剛,1440,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,4.5,ロッテ
355,60,阿部和成,810,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.0,0.0,1.0,0.0,2.0,0.0,4.5,ロッテ
356,62,永野将司,850,4.5,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,4.5,2.0,2.0,3.0,0.0,2.0,1.0,4.5,ロッテ
357,63,種市篤暉,680,3.24,26.0,8.0,2.0,,0.8,0.0,0.0,0.0,2.0,135.0,10.41,47.0,42.0,114.0,11.0,51.0,2.0,3.93,ロッテ
358,64,二木康太,4300,4.41,22.0,7.0,10.0,,0.412,1.0,0.0,0.0,0.0,115.0,8.04,68.0,63.0,127.0,16.0,30.0,6.0,2.1,ロッテ
359,65,古谷拓郎,460,,,,,,,,,,,,,,,,,,,,ロッテ
360,69,土居豪人,440,,,,,,,,,,,,,,,,,,,,ロッテ
361,85,ブランドン,2200,3.94,14.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,3.0,20.0,11.25,9.0,7.0,16.0,1.0,12.0,1.0,6.75,ロッテ
362,86,ボルシンガー,18700,4.63,20.0,4.0,6.0,103.0,0.4,0.0,0.0,0.0,0.0,86.0,7.51,61.0,53.0,105.0,14.0,52.0,5.0,4.54,ロッテ
363,121,鎌田光津希,240,,,,,,,,,,,,,,,,,,,,ロッテ
364,123,森遼大朗,240,,,,,,,,,,,,,,,,,,,,ロッテ
365,11,今井達也,1800,4.32,23.0,7.0,9.0,,0.438,1.0,1.0,0.0,0.0,105.0,6.98,74.0,65.0,127.0,16.0,72.0,5.0,4.79,西武
366,12,渡邉勇太朗,650,,,,,,,,,,,,,,,,,,,,西武
367,13,高橋光成,1850,4.51,21.0,10.0,6.0,,0.625,1.0,0.0,0.0,0.0,90.0,6.55,77.0,62.0,144.0,13.0,47.0,14.0,3.42,西武
368,14,増田達至,10000,1.81,65.0,4.0,1.0,,0.8,0.0,0.0,30.0,7.0,74.0,9.56,15.0,14.0,51.0,5.0,10.0,0.0,1.29,西武
369,15,大石達也,1170,15.43,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,19.29,4.0,4.0,4.0,1.0,0.0,0.0,0.0,西武
370,17,松本航,1500,4.54,16.0,7.0,4.0,,0.636,0.0,0.0,0.0,0.0,65.0,6.86,47.0,43.0,87.0,11.0,46.0,2.0,4.85,西武
371,18,多和田真三郎,8000,5.83,12.0,1.0,6.0,,0.143,1.0,1.0,0.0,0.0,37.0,5.02,47.0,43.0,84.0,8.0,25.0,6.0,3.39,西武
372,19,齊藤大将,1600,6.75,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,5.91,9.0,8.0,12.0,4.0,6.0,3.0,5.06,西武
373,20,高木勇人,3030,7.71,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.86,7.0,2.0,4.0,1.0,4.0,1.0,15.43,西武
374,21,十亀剣,5100,4.5,19.0,5.0,6.0,102.0,0.455,0.0,0.0,0.0,0.0,57.0,5.03,56.0,51.0,106.0,12.0,31.0,4.0,2.74,西武
375,22,中塚駿太,930,,,,,,,,,,,,,,,,,,,,西武
376,23,野田昇吾,3000,3.66,23.0,2.0,0.0,,1.0,0.0,0.0,0.0,2.0,10.0,4.58,8.0,8.0,14.0,1.0,9.0,3.0,4.12,西武
377,25,平井克典,3500,3.5,81.0,5.0,4.0,,0.556,0.0,0.0,0.0,36.0,66.0,7.21,33.0,32.0,77.0,6.0,32.0,6.0,3.5,西武
378,26,粟津凱士,1000,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,4.5,西武
379,27,内海哲也,10000,,,,,,,,,,,,,,,,,,,,西武
380,28,森脇亮介,1000,4.94,29.0,2.0,1.0,31.0,0.667,0.0,0.0,0.0,2.0,24.0,6.97,17.0,17.0,29.0,3.0,20.0,3.0,5.81,西武
381,29,小石博孝,1330,5.87,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,3.52,10.0,10.0,15.0,2.0,5.0,4.0,2.93,西武
382,30,榎田大樹,5500,6.52,13.0,4.0,3.0,69.0,0.571,0.0,0.0,0.0,0.0,33.0,4.3,54.0,50.0,86.0,12.0,21.0,9.0,2.74,西武
383,34,佐野泰雄,1300,4.39,44.0,2.0,2.0,,0.5,0.0,0.0,0.0,2.0,39.0,5.19,34.0,33.0,68.0,4.0,32.0,4.0,4.26,西武
384,36,伊藤翔,820,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,7.0,1.0,3.0,0.0,4.5,西武
385,40,田村伊知郎,700,6.14,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.68,5.0,5.0,9.0,1.0,4.0,0.0,4.91,西武
386,41,相内誠,640,11.57,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.82,12.0,12.0,17.0,3.0,6.0,1.0,5.79,西武
387,42,マーティン,7700,3.67,41.0,2.0,5.0,,0.286,0.0,0.0,1.0,10.0,36.0,7.78,25.0,17.0,40.0,2.0,28.0,8.0,6.05,西武
388,44,小川龍也,1700,2.58,55.0,4.0,1.0,,0.8,0.0,0.0,1.0,15.0,28.0,6.57,12.0,11.0,35.0,4.0,12.0,3.0,2.82,西武
389,45,本田圭佑,650,4.63,16.0,6.0,6.0,,0.5,0.0,0.0,0.0,0.0,53.0,5.22,48.0,47.0,88.0,13.0,28.0,3.0,2.76,西武
390,47,カスティーヨ,3300,,,,,,,,,,,,,,,,,,,,西武
391,48,武隈祥太,6350,6.14,10.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,5.0,3.07,11.0,10.0,14.0,1.0,12.0,1.0,7.36,西武
392,50,廖任磊,600,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,西武
393,54,Z.ニール,7150,2.87,17.0,12.0,1.0,,0.923,0.0,0.0,0.0,0.0,51.0,4.57,38.0,32.0,103.0,8.0,15.0,6.0,1.35,西武
394,57,國場翼,540,3.68,15.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,2.0,1.23,6.0,6.0,13.0,3.0,7.0,0.0,4.3,西武
395,59,南川忠亮,770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,西武
396,61,平良海馬,600,3.38,26.0,2.0,1.0,24.0,0.667,0.0,0.0,1.0,6.0,23.0,8.62,13.0,9.0,29.0,2.0,9.0,3.0,3.38,西武
397,66,松本直晃,800,7.2,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,4.0,4.0,9.0,2.0,1.0,0.0,1.8,西武
398,67,藤田航生,500,,,,,,,,,,,,,,,,,,,,西武
399,68,ヒース,9350,3.73,34.0,2.0,3.0,,0.4,0.0,0.0,2.0,7.0,34.0,9.77,15.0,13.0,26.0,2.0,14.0,2.0,4.02,西武
400,69,郭俊麟,1200,4.5,2.0,1.0,1.0,10.0,0.5,0.0,0.0,0.0,0.0,7.0,6.3,6.0,5.0,7.0,1.0,6.0,1.0,5.4,西武
401,123,高橋朋己,2000,,,,,,,,,,,,,,,,,,,,西武
402,124,與座海人,700,,,,,,,,,,,,,,,,,,,,西武
403,125,東野葵,400,,,,,,,,,,,,,,,,,,,,西武
404,126,大窪士夢,280,,,,,,,,,,,,,,,,,,,,西武
405,1,松井裕樹,11000,1.94,68.0,2.0,8.0,,0.2,0.0,0.0,38.0,12.0,107.0,13.82,17.0,15.0,40.0,5.0,24.0,1.0,3.1,楽天
406,11,岸孝之,30000,3.56,15.0,3.0,5.0,,0.375,0.0,0.0,0.0,0.0,86.0,8.26,37.0,37.0,80.0,12.0,25.0,1.0,2.4,楽天
407,12,近藤弘樹,1400,8.68,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.89,9.0,9.0,14.0,2.0,2.0,1.0,1.93,楽天
408,14,則本昂大,25000,2.78,12.0,5.0,5.0,68.0,0.5,0.0,0.0,0.0,0.0,67.0,8.87,27.0,21.0,58.0,7.0,10.0,3.0,1.32,楽天
409,15,美馬学,6500,4.01,25.0,8.0,5.0,,0.615,2.0,0.0,0.0,0.0,112.0,7.02,69.0,64.0,146.0,19.0,24.0,4.0,1.5,楽天
410,16,森雄大,880,,,,,,,,,,,,,,,,,,,,楽天
411,17,塩見貴洋,3400,3.16,9.0,3.0,1.0,,0.75,0.0,0.0,0.0,0.0,47.0,8.24,18.0,18.0,42.0,6.0,9.0,0.0,1.58,楽天
412,19,藤平尚真,1800,10.38,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.23,10.0,10.0,9.0,4.0,7.0,3.0,7.27,楽天
413,20,安樂智大,1600,4.73,9.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,19.0,5.29,22.0,17.0,30.0,5.0,11.0,3.0,3.06,楽天
414,21,釜田佳直,2000,5.4,5.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,15.0,6.23,13.0,13.0,25.0,4.0,12.0,1.0,4.98,楽天
415,22,戸村健次,1600,6.32,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,8.62,15.0,11.0,17.0,1.0,9.0,0.0,5.17,楽天
416,23,弓削隼人,1000,3.74,8.0,3.0,3.0,,0.5,1.0,1.0,0.0,0.0,34.0,7.06,18.0,18.0,40.0,5.0,9.0,2.0,1.87,楽天
417,28,小野郁,550,6.27,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,6.75,13.0,13.0,26.0,3.0,5.0,2.0,2.41,楽天
418,30,池田隆英,1300,,,,,,,,,,,,,,,,,,,,楽天
419,31,福井優也,2500,5.18,8.0,3.0,1.0,33.0,0.75,0.0,0.0,0.0,0.0,20.0,5.45,19.0,19.0,31.0,3.0,24.0,2.0,6.55,楽天
420,32,ブセニッツ,7000,1.94,54.0,4.0,3.0,51.0,0.571,0.0,0.0,0.0,28.0,45.0,7.94,15.0,11.0,46.0,1.0,20.0,5.0,3.53,楽天
421,38,西宮悠介,1300,7.71,14.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,21.0,11.57,15.0,14.0,18.0,0.0,17.0,1.0,9.37,楽天
422,39,引地秀一郎,600,,,,,,,,,,,,,,,,,,,,楽天
423,41,青山浩二,5000,2.7,62.0,2.0,4.0,,0.333,0.0,0.0,0.0,16.0,36.0,6.08,16.0,16.0,37.0,8.0,18.0,0.0,3.04,楽天
424,42,ハーマン,13000,3.04,50.0,5.0,3.0,,0.625,0.0,0.0,0.0,21.0,49.0,9.32,16.0,16.0,31.0,5.0,16.0,0.0,3.04,楽天
425,43,宋家豪,1500,2.18,48.0,3.0,2.0,,0.6,0.0,0.0,0.0,24.0,40.0,7.94,14.0,11.0,34.0,2.0,23.0,0.0,4.57,楽天
426,45,菅原秀,1100,4.08,9.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,21.0,5.35,19.0,16.0,35.0,1.0,20.0,4.0,5.09,楽天
427,46,濱矢廣大,900,,,,,,,,,,,,,,,,,,,,楽天
428,47,渡邊佑樹,950,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,楽天
429,52,森原康平,1500,1.97,64.0,4.0,2.0,64.0,0.667,0.0,0.0,0.0,29.0,65.0,9.14,15.0,14.0,47.0,3.0,18.0,1.0,2.53,楽天
430,53,高梨雄平,5500,2.3,48.0,2.0,1.0,,0.667,0.0,0.0,0.0,14.0,41.0,11.78,8.0,8.0,25.0,0.0,23.0,4.0,6.61,楽天
431,56,鈴木翔天,700,,,,,,,,,,,,,,,,,,,,楽天
432,056,寺岡寛治,500,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,楽天
433,58,辛島航,5000,4.14,27.0,9.0,6.0,,0.6,0.0,0.0,0.0,2.0,84.0,6.44,59.0,54.0,119.0,14.0,57.0,0.0,4.37,楽天
434,59,熊原健人,1000,5.4,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,8.1,2.0,2.0,4.0,1.0,3.0,0.0,8.1,楽天
435,60,古川侑利,1600,6.34,8.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,31.0,7.28,27.0,27.0,37.0,6.0,21.0,0.0,4.93,楽天
436,61,佐藤智輝,600,,,,,,,,,,,,,,,,,,,,楽天
437,62,西口直人,630,,,,,,,,,,,,,,,,,,,,楽天
438,64,福山博之,8000,5.19,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,4.15,5.0,5.0,8.0,0.0,1.0,3.0,1.04,楽天
439,069,野元浩輝,500,,,,,,,,,,,,,,,,,,,,楽天
440,91,久保裕也,1700,2.82,22.0,2.0,1.0,,0.667,0.0,0.0,0.0,2.0,14.0,5.64,7.0,7.0,16.0,3.0,11.0,1.0,4.43,楽天
441,94,石橋良太,700,3.82,28.0,8.0,7.0,,0.533,0.0,0.0,0.0,0.0,71.0,5.02,60.0,54.0,116.0,20.0,35.0,6.0,2.47,楽天
442,98,今野龍太,550,10.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,10.0,13.0,1.0,3.0,1.0,3.0,楽天
443,123,由規,340,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,楽天
444,128,千葉耕太,250,,,,,,,,,,,,,,,,,,,,楽天
445,131,木村敏靖,250,,,,,,,,,,,,,,,,,,,,楽天
446,132,井手亮太郎,250,,,,,,,,,,,,,,,,,,,,楽天
447,135,清宮虎多朗,250,,,,,,,,,,,,,,,,,,,,楽天
448,136,則本佳樹,250,,,,,,,,,,,,,,,,,,,,楽天
449,161,鶴田圭祐,500,,,,,,,,,,,,,,,,,,,,楽天
450,0,山崎福也,1500,4.5,36.0,2.0,3.0,54.0,0.4,0.0,0.0,0.0,1.0,37.0,6.17,27.0,27.0,49.0,6.0,28.0,3.0,4.67,オリックス
451,11,松葉貴大,2800,5.56,5.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,13.0,5.16,16.0,14.0,26.0,3.0,9.0,3.0,3.57,オリックス
452,13,山岡泰輔,4500,3.71,26.0,13.0,4.0,170.0,0.765,2.0,0.0,0.0,0.0,154.0,8.15,77.0,70.0,154.0,16.0,45.0,4.0,2.38,オリックス
453,14,吉田一将,3900,4.06,33.0,1.0,1.0,,0.5,0.0,0.0,0.0,6.0,28.0,6.69,17.0,17.0,33.0,3.0,14.0,1.0,3.35,オリックス
454,15,荒西祐大,1100,5.57,13.0,1.0,4.0,,0.2,0.0,0.0,0.0,0.0,42.0,7.32,32.0,32.0,55.0,6.0,18.0,2.0,3.14,オリックス
455,17,増井浩俊,30000,4.83,53.0,1.0,4.0,,0.2,0.0,0.0,18.0,14.0,64.0,11.44,29.0,27.0,51.0,5.0,24.0,1.0,4.29,オリックス
456,18,岸田護,4000,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス
457,20,近藤大亮,3850,3.44,52.0,4.0,6.0,,0.4,0.0,0.0,1.0,22.0,61.0,11.05,19.0,19.0,39.0,4.0,22.0,1.0,3.99,オリックス
458,21,竹安大知,900,4.5,10.0,3.0,2.0,54.0,0.6,1.0,1.0,0.0,0.0,37.0,6.17,28.0,27.0,63.0,5.0,17.0,5.0,2.83,オリックス
459,26,東明大貴,2300,7.11,7.0,1.0,1.0,19.0,0.5,0.0,0.0,0.0,0.0,9.0,4.26,15.0,15.0,20.0,5.0,16.0,1.0,7.58,オリックス
460,27,アルバース,20000,5.83,13.0,2.0,6.0,,0.25,0.0,0.0,0.0,0.0,45.0,6.39,44.0,41.0,84.0,12.0,10.0,2.0,1.42,オリックス
461,28,富山凌雅,1000,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス
462,29,田嶋大樹,2000,3.44,10.0,3.0,4.0,,0.429,0.0,0.0,0.0,0.0,40.0,7.25,26.0,19.0,48.0,4.0,20.0,1.0,3.62,オリックス
463,30,Ｋ-鈴木,1000,4.31,19.0,4.0,6.0,,0.4,0.0,0.0,0.0,0.0,88.0,7.74,56.0,49.0,100.0,15.0,49.0,3.0,4.31,オリックス
464,32,B.ディクソン,20000,3.03,37.0,2.0,1.0,,0.667,0.0,0.0,18.0,5.0,38.0,9.59,12.0,12.0,29.0,1.0,18.0,0.0,4.54,オリックス
465,35,比嘉幹貴,2300,4.59,45.0,3.0,2.0,,0.6,0.0,0.0,1.0,8.0,36.0,9.72,19.0,17.0,32.0,5.0,11.0,2.0,2.97,オリックス
466,39,小林慶祐,1500,5.71,20.0,0.0,2.0,,0.0,0.0,0.0,0.0,3.0,17.0,8.83,15.0,11.0,23.0,4.0,5.0,0.0,2.6,オリックス
467,42,エップラー,6500,4.02,24.0,4.0,4.0,,0.5,0.0,0.0,0.0,3.0,25.0,7.18,16.0,14.0,41.0,2.0,9.0,0.0,2.59,オリックス
468,43,山本由伸,4000,1.95,20.0,8.0,6.0,143.0,0.571,1.0,1.0,0.0,0.0,127.0,7.99,37.0,31.0,101.0,8.0,36.0,3.0,2.27,オリックス
469,46,成瀬善久,1500,7.32,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,13.0,5.95,16.0,16.0,24.0,3.0,8.0,1.0,3.66,オリックス
470,47,海田智行,2100,1.84,55.0,1.0,2.0,49.0,0.333,0.0,0.0,0.0,22.0,33.0,6.06,15.0,10.0,41.0,1.0,11.0,2.0,2.02,オリックス
471,48,齋藤綱記,600,10.29,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,8.0,10.29,10.0,8.0,14.0,0.0,9.0,0.0,11.57,オリックス
472,49,澤田圭佑,2600,4.85,28.0,2.0,2.0,26.0,0.5,0.0,0.0,0.0,17.0,19.0,6.58,14.0,14.0,28.0,3.0,15.0,0.0,5.19,オリックス
473,54,黒木優太,3500,,,,,,,,,,,,,,,,,,,,オリックス
474,57,山田修義,1500,3.56,40.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,44.0,9.21,17.0,17.0,31.0,6.0,18.0,0.0,3.77,オリックス
475,58,金田和之,1700,4.91,6.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0,4.91,4.0,4.0,12.0,0.0,3.0,0.0,3.68,オリックス
476,60,左澤優,1000,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,オリックス
477,61,榊原翼,750,2.72,13.0,3.0,4.0,,0.429,1.0,0.0,0.0,0.0,59.0,6.69,29.0,24.0,64.0,5.0,37.0,5.0,4.2,オリックス
478,63,山崎颯一郎,500,,,,,,,,,,,,,,,,,,,,オリックス
479,65,青山大紀,800,,,,,,,,,,,,,,,,,,,,オリックス
480,66,吉田凌,530,8.31,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,4.15,4.0,4.0,7.0,2.0,3.0,0.0,6.23,オリックス
481,68,鈴木優,510,4.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,1.0,0.0,3.0,0.0,13.5,オリックス
482,91,岩本輝,1200,14.73,9.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,5.0,6.14,12.0,12.0,9.0,2.0,11.0,0.0,13.5,オリックス
483,122,張奕,260,5.93,8.0,2.0,4.0,,0.333,0.0,0.0,0.0,0.0,17.0,5.6,20.0,18.0,36.0,7.0,9.0,1.0,2.96,オリックス
484,124,本田仁海,500,,,,,,,,,,,,,,,,,,,,オリックス
485,125,塚原頌平,800,,,,,,,,,,,,,,,,,,,,オリックス
486,126,神戸文也,260,3.86,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,19.0,8.14,10.0,9.0,17.0,4.0,5.0,2.0,2.14,オリックス
487,127,漆原大晟,260,,,,,,,,,,,,,,,,,,,,オリックス
488,128,東晃平,250,,,,,,,,,,,,,,,,,,,,オリックス
