,背番号,名前,年俸,打率,試合数,打席数,打数,安打,二塁打,三塁打,本塁打,塁打数,得点,打点,三振,四球,死球,盗塁,出塁率,長打率,OPS,三振率,チーム
346,5,外崎修汰,13000,0.22,73.0,300.0,254.0,56.0,14.0,0.0,5.0,85.0,30.0,19.0,54.0,35.0,2.0,9.0,0.316,0.335,0.651,0.18,西武
347,6,源田壮亮,15000,0.272,119.0,516.0,464.0,126.0,15.0,7.0,2.0,161.0,60.0,29.0,67.0,31.0,2.0,24.0,0.319,0.347,0.666,0.13,西武
348,7,金子侑司,12600,0.192,101.0,220.0,198.0,38.0,7.0,1.0,0.0,47.0,24.0,9.0,39.0,12.0,2.0,9.0,0.243,0.237,0.48,0.177,西武
349,8,渡部健人,1600,0.062,6.0,17.0,16.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,7.0,1.0,0.0,0.0,0.118,0.25,0.368,0.412,西武
350,9,木村文紀,5000,0.18,20.0,56.0,50.0,9.0,2.0,0.0,0.0,11.0,4.0,3.0,18.0,3.0,0.0,0.0,0.222,0.22,0.442,0.321,西武
351,10,森友哉,16000,0.309,125.0,520.0,431.0,133.0,32.0,2.0,11.0,202.0,70.0,41.0,65.0,79.0,6.0,5.0,0.42,0.469,0.889,0.125,西武
352,22,コーリー・スパンジェンバーグ,8000,0.232,61.0,212.0,181.0,42.0,7.0,3.0,7.0,76.0,30.0,27.0,64.0,27.0,3.0,3.0,0.34,0.42,0.76,0.302,西武
353,31,佐藤龍世,640,0.167,11.0,12.0,12.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.167,0.167,0.333,0.167,西武
354,32,山村崇嘉,700,,,,,,,,,,,,,,,,,,,,西武
355,35,若林楽人,1000,0.278,44.0,161.0,144.0,40.0,8.0,1.0,2.0,56.0,14.0,10.0,41.0,10.0,4.0,20.0,0.34,0.389,0.729,0.255,西武
356,37,柘植世那,1200,0.215,35.0,72.0,65.0,14.0,2.0,0.0,1.0,19.0,6.0,8.0,19.0,3.0,0.0,0.0,0.243,0.292,0.535,0.264,西武
357,38,牧野翔矢,600,,,,,,,,,,,,,,,,,,,,西武
358,39,呉念庭,880,0.238,130.0,478.0,425.0,101.0,17.0,0.0,10.0,148.0,43.0,48.0,70.0,43.0,3.0,3.0,0.31,0.348,0.658,0.146,西武
359,46,鈴木将平,960,0.158,27.0,42.0,38.0,6.0,1.0,0.0,0.0,7.0,6.0,0.0,8.0,2.0,0.0,0.0,0.2,0.184,0.384,0.19,西武
360,49,タイシンガー・ブランドン大河,700,0.247,32.0,84.0,81.0,20.0,7.0,0.0,3.0,36.0,9.0,8.0,21.0,0.0,1.0,0.0,0.253,0.444,0.697,0.25,西武
361,51,西川愛也,730,0.0,12.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.154,0.0,0.154,0.296,西武
362,52,山田遥楓,620,0.197,98.0,173.0,147.0,29.0,6.0,1.0,0.0,37.0,14.0,18.0,41.0,13.0,0.0,1.0,0.258,0.252,0.509,0.237,西武
363,53,愛斗,740,0.219,97.0,316.0,292.0,64.0,18.0,2.0,8.0,110.0,24.0,39.0,60.0,13.0,6.0,1.0,0.265,0.377,0.642,0.19,西武
364,56,川野涼多,650,,,,,,,,,,,,,,,,,,,,西武
365,58,熊代聖人,1200,0.286,60.0,9.0,7.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,1.0,0.375,0.286,0.661,0.111,西武
366,60,中村剛也,22000,0.284,123.0,475.0,430.0,122.0,13.0,0.0,18.0,189.0,50.0,74.0,114.0,39.0,2.0,0.0,0.343,0.44,0.783,0.24,西武
367,62,駒月仁人,500,,,,,,,,,,,,,,,,,,,,西武
368,63,綱島龍生,500,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,西武
369,65,戸川大輔,560,0.059,8.0,18.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.056,0.059,0.114,0.278,西武
370,66,仲三河優太,600,,,,,,,,,,,,,,,,,,,,西武
371,68,岸潤一郎,550,0.22,100.0,338.0,304.0,67.0,9.0,1.0,9.0,105.0,29.0,30.0,49.0,13.0,5.0,2.0,0.263,0.345,0.609,0.145,西武
372,72,川越誠司,880,0.225,63.0,174.0,160.0,36.0,3.0,1.0,5.0,56.0,12.0,11.0,44.0,12.0,1.0,1.0,0.283,0.35,0.633,0.253,西武
373,73,高木渉,700,0.067,6.0,17.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,0.0,0.0,0.176,0.133,0.31,0.412,西武
374,78,齊藤誠人,500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,西武
375,99,エルネスト・メヒア,10000,0.143,16.0,22.0,21.0,3.0,2.0,0.0,1.0,8.0,1.0,3.0,12.0,1.0,0.0,0.0,0.182,0.381,0.563,0.545,西武
376,122,長谷川信哉,280,,,,,,,,,,,,,,,,,,,,西武
377,123,宮本ジョセフ拳,400,,,,,,,,,,,,,,,,,,,,西武
378,127,中熊大智,400,,,,,,,,,,,,,,,,,,,,西武
379,0,小深田大翔,3300,0.248,121.0,455.0,391.0,97.0,10.0,3.0,3.0,122.0,60.0,21.0,65.0,44.0,3.0,5.0,0.328,0.312,0.64,0.143,楽天
380,2,太田光,1700,0.188,107.0,281.0,240.0,45.0,4.0,0.0,4.0,61.0,25.0,23.0,64.0,17.0,7.0,1.0,0.26,0.254,0.515,0.228,楽天
381,3,浅村栄斗,50000,0.269,143.0,595.0,483.0,130.0,18.0,1.0,18.0,204.0,70.0,67.0,96.0,101.0,4.0,1.0,0.395,0.422,0.817,0.161,楽天
382,4,オコエ瑠偉,1000,0.223,42.0,110.0,94.0,21.0,1.0,0.0,0.0,22.0,7.0,6.0,21.0,8.0,1.0,3.0,0.291,0.234,0.525,0.191,楽天
383,5,茂木栄五郎,7400,0.259,120.0,466.0,410.0,106.0,19.0,4.0,14.0,175.0,50.0,53.0,107.0,48.0,6.0,6.0,0.343,0.427,0.77,0.23,楽天
384,6,藤田一也,3000,,,,,,,,,,,,,,,,,,,,楽天
385,7,鈴木大地,20000,0.277,143.0,628.0,552.0,153.0,19.0,3.0,10.0,208.0,70.0,53.0,51.0,52.0,6.0,3.0,0.343,0.377,0.72,0.081,楽天
386,008,吉持亮汰,450,,,,,,,,,,,,,,,,,,,,楽天
387,8,辰己涼介,2000,0.225,130.0,443.0,374.0,84.0,13.0,1.0,10.0,129.0,49.0,32.0,99.0,51.0,6.0,6.0,0.326,0.345,0.671,0.223,楽天
388,9,ブランドン・ディクソン,10400,0.167,38.0,123.0,108.0,18.0,3.0,1.0,4.0,35.0,6.0,15.0,42.0,12.0,3.0,2.0,0.268,0.324,0.592,0.341,楽天
389,12,ルスネイ・カスティーヨ,6830,0.225,33.0,76.0,71.0,16.0,1.0,0.0,1.0,20.0,4.0,3.0,17.0,4.0,1.0,0.0,0.276,0.282,0.558,0.224,楽天
390,24,黒川史陽,650,0.187,34.0,80.0,75.0,14.0,2.0,0.0,1.0,19.0,4.0,8.0,17.0,3.0,1.0,0.0,0.228,0.253,0.481,0.212,楽天
391,25,田中和基,2800,0.136,61.0,67.0,59.0,8.0,0.0,0.0,0.0,8.0,5.0,3.0,16.0,7.0,1.0,0.0,0.239,0.136,0.374,0.239,楽天
392,27,岡島豪郎,2300,0.28,126.0,507.0,461.0,129.0,30.0,4.0,8.0,191.0,40.0,56.0,94.0,28.0,9.0,3.0,0.331,0.414,0.745,0.185,楽天
393,30,横尾俊建,1900,0.18,30.0,68.0,61.0,11.0,2.0,0.0,0.0,13.0,1.0,3.0,8.0,0.0,6.0,0.0,0.254,0.213,0.467,0.118,楽天
394,33,銀次,11000,0.286,35.0,105.0,91.0,26.0,1.0,0.0,0.0,27.0,5.0,3.0,11.0,14.0,0.0,0.0,0.381,0.297,0.678,0.105,楽天
395,34,山崎剛,900,0.256,56.0,194.0,168.0,43.0,6.0,3.0,4.0,67.0,29.0,24.0,41.0,15.0,3.0,4.0,0.326,0.399,0.725,0.211,楽天
396,35,島内宏明,12000,0.257,141.0,599.0,486.0,125.0,34.0,5.0,21.0,232.0,64.0,96.0,87.0,97.0,8.0,2.0,0.385,0.477,0.863,0.145,楽天
397,36,内田靖人,1300,0.204,25.0,60.0,54.0,11.0,2.0,0.0,1.0,16.0,2.0,11.0,19.0,1.0,1.0,0.0,0.22,0.296,0.517,0.317,楽天
398,38,岩見雅紀,950,0.143,4.0,8.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.25,0.286,0.536,0.375,楽天
399,44,足立祐一,1600,0.059,10.0,20.0,17.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.111,0.118,0.229,0.1,楽天
400,46,下水流昂,1360,0.1,6.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,楽天
401,48,渡邊佳明,1150,0.273,45.0,113.0,99.0,27.0,2.0,0.0,1.0,32.0,12.0,7.0,19.0,11.0,1.0,0.0,0.351,0.323,0.675,0.168,楽天
402,50,武藤敦貴,560,0.105,44.0,19.0,19.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,4.0,0.105,0.211,0.316,0.421,楽天
403,51,小郷裕哉,950,0.182,38.0,88.0,77.0,14.0,3.0,1.0,2.0,25.0,6.0,6.0,23.0,6.0,2.0,1.0,0.259,0.325,0.583,0.261,楽天
404,54,和田恋,800,0.25,7.0,9.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.333,0.25,0.583,0.444,楽天
405,55,田中貴也,650,0.263,31.0,43.0,38.0,10.0,2.0,0.0,2.0,18.0,2.0,3.0,9.0,3.0,0.0,0.0,0.317,0.474,0.791,0.209,楽天
406,63,入江大樹,550,,,,,,,,,,,,,,,,,,,,楽天
407,65,堀内謙伍,900,,,,,,,,,,,,,,,,,,,,楽天
408,66,村林一輝,700,0.15,79.0,47.0,40.0,6.0,1.0,0.0,1.0,10.0,3.0,4.0,8.0,2.0,0.0,4.0,0.19,0.25,0.44,0.17,楽天
409,67,下妻貴寛,850,0.174,16.0,27.0,23.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,0.0,0.0,0.296,0.174,0.47,0.185,楽天
410,70,石原彪,600,,,,,,,,,,,,,,,,,,,,楽天
411,78,水上桂,560,,,,,,,,,,,,,,,,,,,,楽天
412,137,江川侑斗,240,,,,,,,,,,,,,,,,,,,,楽天
413,140,山崎真彰,300,,,,,,,,,,,,,,,,,,,,楽天
414,141,澤野聖悠,240,,,,,,,,,,,,,,,,,,,,楽天
415,0,勝俣翔貴,750,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス
416,1,スティーブン・モヤ,8000,0.229,106.0,375.0,354.0,81.0,10.0,1.0,13.0,132.0,26.0,47.0,81.0,17.0,0.0,1.0,0.261,0.373,0.634,0.216,オリックス
417,2,若月健矢,3800,0.214,68.0,140.0,117.0,25.0,4.0,0.0,5.0,44.0,11.0,16.0,27.0,11.0,2.0,1.0,0.29,0.376,0.666,0.193,オリックス
418,3,安達了一,9000,0.259,100.0,382.0,321.0,83.0,14.0,0.0,0.0,97.0,36.0,18.0,65.0,46.0,0.0,5.0,0.351,0.302,0.653,0.17,オリックス
419,4,福田周平,3700,0.275,107.0,471.0,408.0,112.0,14.0,1.0,1.0,131.0,47.0,21.0,52.0,43.0,8.0,9.0,0.354,0.321,0.675,0.11,オリックス
420,004,平野大和,240,,,,,,,,,,,,,,,,,,,,オリックス
421,005,鶴見凌也,240,,,,,,,,,,,,,,,,,,,,オリックス
422,5,西野真弘,2150,0.146,18.0,42.0,41.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,6.0,1.0,0.0,0.0,0.167,0.146,0.313,0.143,オリックス
423,6,宗佑磨,1900,0.272,139.0,543.0,481.0,131.0,17.0,7.0,9.0,189.0,71.0,42.0,62.0,33.0,13.0,8.0,0.335,0.393,0.728,0.114,オリックス
424,007,佐藤優悟,240,,,,,,,,,,,,,,,,,,,,オリックス
425,8,後藤駿太,2100,0.125,56.0,17.0,16.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,6.0,1.0,0.0,2.0,0.176,0.312,0.489,0.353,オリックス
426,9,大城滉二,3500,0.18,49.0,71.0,61.0,11.0,3.0,0.0,0.0,14.0,4.0,5.0,14.0,3.0,2.0,1.0,0.242,0.23,0.472,0.197,オリックス
427,10,アダム・ジョーンズ,44000,0.234,72.0,180.0,154.0,36.0,4.0,0.0,4.0,52.0,10.0,23.0,35.0,22.0,3.0,0.0,0.339,0.338,0.677,0.194,オリックス
428,014,釣寿生,240,,,,,,,,,,,,,,,,,,,,オリックス
429,015,佐野如一,240,0.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,オリックス
430,016,古長拓,240,,,,,,,,,,,,,,,,,,,,オリックス
431,23,伏見寅威,2650,0.218,91.0,262.0,238.0,52.0,11.0,1.0,4.0,77.0,21.0,25.0,39.0,14.0,3.0,0.0,0.268,0.324,0.592,0.149,オリックス
432,24,紅林弘太郎,720,0.228,136.0,473.0,448.0,102.0,22.0,2.0,10.0,158.0,37.0,48.0,101.0,12.0,3.0,2.0,0.251,0.353,0.603,0.214,オリックス
433,25,西村凌,1200,0.214,13.0,45.0,42.0,9.0,2.0,0.0,0.0,11.0,0.0,2.0,6.0,3.0,0.0,0.0,0.267,0.262,0.529,0.133,オリックス
434,27,元謙太,650,,,,,,,,,,,,,,,,,,,,オリックス
435,31,太田椋,1050,0.172,53.0,159.0,151.0,26.0,2.0,0.0,3.0,37.0,10.0,9.0,44.0,4.0,0.0,1.0,0.194,0.245,0.439,0.277,オリックス
436,33,松井雅人,2500,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,オリックス
437,34,吉田正尚,28000,0.339,110.0,455.0,389.0,132.0,22.0,1.0,21.0,219.0,61.0,72.0,26.0,58.0,5.0,0.0,0.429,0.563,0.992,0.057,オリックス
438,36,山足達也,1500,0.273,53.0,39.0,33.0,9.0,0.0,0.0,0.0,9.0,8.0,1.0,5.0,4.0,0.0,0.0,0.351,0.273,0.624,0.128,オリックス
439,38,来田涼斗,500,0.211,23.0,76.0,71.0,15.0,3.0,0.0,2.0,24.0,5.0,8.0,30.0,3.0,1.0,1.0,0.25,0.338,0.588,0.395,オリックス
440,40,大下誠一郎,840,0.16,15.0,27.0,25.0,4.0,0.0,0.0,1.0,7.0,1.0,2.0,7.0,1.0,1.0,0.0,0.222,0.28,0.502,0.259,オリックス
441,41,佐野皓大,1600,0.146,67.0,87.0,82.0,12.0,2.0,1.0,1.0,19.0,15.0,2.0,26.0,1.0,1.0,8.0,0.167,0.232,0.398,0.299,オリックス
442,44,頓宮裕真,900,0.232,46.0,125.0,112.0,26.0,4.0,0.0,5.0,45.0,11.0,14.0,41.0,8.0,3.0,0.0,0.298,0.402,0.7,0.328,オリックス
443,50,小田裕也,2100,0.067,101.0,18.0,15.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,5.0,0.176,0.067,0.243,0.222,オリックス
444,53,宜保翔,550,0.16,33.0,28.0,25.0,4.0,2.0,0.0,0.0,6.0,4.0,1.0,7.0,1.0,1.0,0.0,0.222,0.24,0.462,0.25,オリックス
445,55,Ｔ-岡田,8500,0.241,115.0,407.0,357.0,86.0,16.0,1.0,17.0,155.0,45.0,63.0,86.0,35.0,10.0,2.0,0.322,0.434,0.756,0.211,オリックス
446,62,中川拓真,450,,,,,,,,,,,,,,,,,,,,オリックス
447,64,廣澤伸哉,550,,,,,,,,,,,,,,,,,,,,オリックス
448,67,中川圭太,2200,0.212,61.0,169.0,156.0,33.0,3.0,1.0,1.0,41.0,19.0,7.0,23.0,8.0,2.0,1.0,0.259,0.263,0.522,0.136,オリックス
449,69,ステフェン・ロメロ,13000,0.169,20.0,80.0,77.0,13.0,2.0,1.0,3.0,26.0,10.0,9.0,31.0,2.0,1.0,0.0,0.2,0.338,0.538,0.388,オリックス
450,99,杉本裕太郎,1400,0.301,134.0,542.0,478.0,144.0,20.0,2.0,32.0,264.0,73.0,83.0,116.0,51.0,10.0,3.0,0.378,0.552,0.931,0.214,オリックス
451,120,岡崎大輔,510,,,,,,,,,,,,,,,,,,,,オリックス
452,123,稲富宏樹,260,,,,,,,,,,,,,,,,,,,,オリックス
453,125,西浦颯大,500,,,,,,,,,,,,,,,,,,,,オリックス
454,127,田城飛翔,300,,,,,,,,,,,,,,,,,,,,オリックス
455,130,木須デソウザフェリペ,270,,,,,,,,,,,,,,,,,,,,オリックス
