,背番号,名前,年俸,打率,試合数,打席数,打数,安打,二塁打,三塁打,本塁打,塁打数,得点,打点,三振,四球,死球,盗塁,出塁率,長打率,OPS,三振率,チーム
344,33,山川穂高,11000,0.256,143.0,626.0,524.0,134.0,20.0,0.0,43.0,283.0,93.0,120.0,142.0,86.0,13.0,1.0,0.372,0.54,0.912,0.227,西武
345,37,岡田雅利,2870,0.262,36.0,78.0,61.0,16.0,3.0,1.0,1.0,24.0,8.0,7.0,12.0,9.0,2.0,0.0,0.375,0.393,0.768,0.154,西武
346,38,牧野翔矢,600,,,,,,,,,,,,,,,,,,,,西武
347,39,呉念庭,650,,,,,,,,,,,,,,,,,,,,西武
348,46,鈴木将平,600,0.154,16.0,28.0,26.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,6.0,1.0,0.0,1.0,0.185,0.154,0.339,0.214,西武
349,51,西川愛也,700,,,,,,,,,,,,,,,,,,,,西武
350,52,山田遥楓,650,0.167,4.0,13.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.231,0.167,0.397,0.308,西武
351,53,愛斗,620,0.151,42.0,57.0,53.0,8.0,1.0,0.0,0.0,9.0,7.0,3.0,11.0,3.0,0.0,0.0,0.196,0.17,0.366,0.193,西武
352,55,秋山翔吾,23490,0.303,143.0,678.0,590.0,179.0,31.0,4.0,20.0,278.0,112.0,62.0,108.0,78.0,9.0,12.0,0.392,0.471,0.864,0.159,西武
353,56,金子一輝,650,,,,,,,,,,,,,,,,,,,,西武
354,58,熊代聖人,1000,0.267,33.0,17.0,15.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,2.0,0.312,0.333,0.646,0.294,西武
355,60,中村剛也,28000,0.286,135.0,557.0,496.0,142.0,30.0,0.0,30.0,262.0,69.0,123.0,123.0,54.0,4.0,2.0,0.359,0.528,0.887,0.221,西武
356,62,駒月仁人,510,0.143,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.143,0.143,0.286,0.143,西武
357,63,綱島龍生,500,,,,,,,,,,,,,,,,,,,,西武
358,64,中田祥多,570,0.125,2.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.125,0.125,0.25,0.444,西武
359,65,斉藤彰吾,1500,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,西武
360,71,戸川大輔,500,0.174,10.0,25.0,23.0,4.0,1.0,0.0,1.0,8.0,3.0,1.0,4.0,2.0,0.0,0.0,0.24,0.348,0.588,0.16,西武
361,72,川越誠司,760,,,,,,,,,,,,,,,,,,,,西武
362,73,高木渉,500,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,西武
363,99,E.メヒア,50000,0.211,75.0,147.0,128.0,27.0,9.0,0.0,6.0,54.0,13.0,31.0,46.0,15.0,0.0,0.0,0.286,0.422,0.708,0.313,西武
364,122,齊藤誠人,300,,,,,,,,,,,,,,,,,,,,西武
365,127,中熊大智,400,,,,,,,,,,,,,,,,,,,,西武
366,0,島井寛仁,700,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,楽天
367,2,太田光,1200,0.219,55.0,112.0,96.0,21.0,2.0,0.0,1.0,26.0,10.0,6.0,23.0,7.0,1.0,1.0,0.279,0.271,0.55,0.205,楽天
368,3,浅村栄斗,50000,0.263,143.0,635.0,529.0,139.0,26.0,2.0,33.0,268.0,93.0,92.0,162.0,93.0,4.0,1.0,0.372,0.507,0.878,0.255,楽天
369,5,茂木栄五郎,5100,0.282,141.0,648.0,568.0,160.0,28.0,6.0,13.0,239.0,86.0,55.0,121.0,66.0,3.0,7.0,0.358,0.421,0.779,0.187,楽天
370,6,藤田一也,6600,0.258,61.0,136.0,124.0,32.0,4.0,0.0,2.0,42.0,13.0,10.0,16.0,7.0,1.0,1.0,0.303,0.339,0.642,0.118,楽天
371,7,辰己涼介,1500,0.229,124.0,369.0,314.0,72.0,12.0,2.0,4.0,100.0,42.0,25.0,101.0,39.0,4.0,13.0,0.32,0.318,0.639,0.274,楽天
372,8,今江年晶,5000,0.276,26.0,79.0,76.0,21.0,2.0,0.0,1.0,26.0,7.0,7.0,16.0,3.0,0.0,0.0,0.304,0.342,0.646,0.203,楽天
373,008,吉持亮汰,500,,,,,,,,,,,,,,,,,,,,楽天
374,9,オコエ瑠偉,1200,0.182,52.0,122.0,110.0,20.0,4.0,0.0,3.0,33.0,12.0,15.0,29.0,6.0,3.0,5.0,0.242,0.3,0.542,0.238,楽天
375,13,岩見雅紀,1150,,,,,,,,,,,,,,,,,,,,楽天
376,24,三好匠,1050,0.25,17.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.25,0.5,0.25,楽天
377,25,田中和基,4000,0.188,59.0,193.0,160.0,30.0,6.0,2.0,1.0,43.0,22.0,9.0,37.0,26.0,0.0,3.0,0.298,0.269,0.567,0.192,楽天
378,26,渡辺直人,1700,0.062,19.0,19.0,16.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,0.0,0.167,0.25,0.417,0.368,楽天
379,27,岡島豪郎,3450,,,,,,,,,,,,,,,,,,,,楽天
380,29,山下斐紹,1200,0.183,31.0,66.0,60.0,11.0,1.0,0.0,3.0,21.0,8.0,5.0,13.0,1.0,2.0,0.0,0.222,0.35,0.572,0.197,楽天
381,33,銀次,8500,0.304,141.0,590.0,529.0,161.0,24.0,1.0,5.0,202.0,56.0,56.0,58.0,52.0,4.0,2.0,0.37,0.382,0.752,0.098,楽天
382,34,山崎剛,1050,0.333,16.0,30.0,27.0,9.0,4.0,0.0,1.0,16.0,4.0,2.0,5.0,0.0,0.0,4.0,0.333,0.593,0.926,0.167,楽天
383,35,島内宏明,7800,0.287,133.0,585.0,506.0,145.0,21.0,5.0,10.0,206.0,68.0,57.0,65.0,58.0,11.0,3.0,0.372,0.407,0.779,0.111,楽天
384,36,内田靖人,1400,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6,0.0,0.6,0.0,楽天
385,37,嶋基宏,10000,0.209,57.0,131.0,110.0,23.0,5.0,0.0,3.0,37.0,12.0,15.0,20.0,13.0,1.0,0.0,0.298,0.336,0.635,0.153,楽天
386,40,ゼラス・ウィーラー,20000,0.243,117.0,472.0,411.0,100.0,15.0,0.0,19.0,172.0,53.0,67.0,96.0,43.0,8.0,3.0,0.32,0.418,0.738,0.203,楽天
387,44,足立祐一,1500,0.154,21.0,47.0,39.0,6.0,1.0,0.0,2.0,13.0,4.0,4.0,12.0,1.0,1.0,0.0,0.19,0.333,0.524,0.255,楽天
388,46,下水流昂,1500,0.25,50.0,101.0,88.0,22.0,2.0,0.0,2.0,30.0,12.0,6.0,28.0,10.0,1.0,0.0,0.333,0.341,0.674,0.277,楽天
389,48,渡邊佳明,750,0.225,77.0,245.0,218.0,49.0,8.0,1.0,1.0,62.0,15.0,26.0,40.0,14.0,1.0,0.0,0.274,0.284,0.558,0.163,楽天
390,49,橋本到,2900,0.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.1,0.0,0.1,0.3,楽天
391,50,耀飛,700,,,,,,,,,,,,,,,,,,,,楽天
392,51,小郷裕哉,700,0.172,22.0,34.0,29.0,5.0,2.0,0.0,1.0,10.0,7.0,4.0,11.0,4.0,0.0,0.0,0.273,0.345,0.618,0.324,楽天
393,54,和田恋,800,0.252,31.0,113.0,107.0,27.0,4.0,1.0,2.0,39.0,7.0,11.0,32.0,3.0,1.0,0.0,0.277,0.364,0.641,0.283,楽天
394,57,卓丸,480,,,,,,,,,,,,,,,,,,,,楽天
395,65,堀内謙伍,650,0.156,65.0,140.0,122.0,19.0,2.0,2.0,0.0,25.0,6.0,13.0,41.0,5.0,2.0,0.0,0.202,0.205,0.406,0.293,楽天
396,66,村林一輝,630,0.083,49.0,25.0,24.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.083,0.125,0.208,0.2,楽天
397,67,西巻賢二,580,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,楽天
398,69,ブラッシュ,12000,0.261,128.0,527.0,426.0,111.0,20.0,0.0,33.0,230.0,66.0,95.0,157.0,81.0,17.0,2.0,0.397,0.54,0.936,0.298,楽天
399,70,石原彪,500,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,楽天
400,97,フェルナンド,500,0.235,16.0,39.0,34.0,8.0,1.0,0.0,0.0,9.0,1.0,7.0,10.0,2.0,1.0,0.0,0.289,0.265,0.554,0.256,楽天
401,127,山田大樹,300,,,,,,,,,,,,,,,,,,,,楽天
402,129,南要輔,250,,,,,,,,,,,,,,,,,,,,楽天
403,133,松本京志郎,250,,,,,,,,,,,,,,,,,,,,楽天
404,134,中村和希,250,,,,,,,,,,,,,,,,,,,,楽天
405,139,下妻貴寛,550,,,,,,,,,,,,,,,,,,,,楽天
406,00,西浦颯大,480,0.195,77.0,239.0,220.0,43.0,8.0,1.0,1.0,56.0,24.0,18.0,56.0,13.0,0.0,8.0,0.239,0.255,0.494,0.234,オリックス
407,1,スティーブン・モヤ,5000,0.244,64.0,255.0,242.0,59.0,7.0,0.0,10.0,96.0,24.0,35.0,59.0,10.0,2.0,0.0,0.278,0.397,0.675,0.231,オリックス
408,2,白崎浩之,1850,0.204,25.0,54.0,49.0,10.0,0.0,0.0,2.0,16.0,6.0,6.0,14.0,5.0,0.0,0.0,0.278,0.327,0.604,0.259,オリックス
409,3,安達了一,9000,0.277,56.0,179.0,155.0,43.0,6.0,1.0,2.0,57.0,18.0,20.0,29.0,18.0,1.0,10.0,0.354,0.368,0.722,0.162,オリックス
410,4,福田周平,2800,0.25,135.0,583.0,492.0,123.0,13.0,5.0,2.0,152.0,65.0,38.0,57.0,62.0,8.0,30.0,0.342,0.309,0.651,0.098,オリックス
411,5,西野真弘,2800,0.241,56.0,188.0,166.0,40.0,5.0,1.0,1.0,50.0,21.0,14.0,24.0,16.0,2.0,1.0,0.314,0.301,0.615,0.128,オリックス
412,6,宗佑磨,1800,0.27,54.0,177.0,148.0,40.0,6.0,1.0,2.0,54.0,16.0,14.0,30.0,13.0,11.0,7.0,0.37,0.365,0.735,0.169,オリックス
413,8,後藤駿太,2300,0.224,91.0,194.0,165.0,37.0,7.0,3.0,1.0,53.0,17.0,22.0,47.0,19.0,3.0,4.0,0.314,0.321,0.635,0.242,オリックス
414,9,S.ロメロ,28750,0.305,81.0,331.0,295.0,90.0,15.0,0.0,18.0,159.0,47.0,63.0,83.0,25.0,5.0,3.0,0.363,0.539,0.902,0.251,オリックス
415,10,大城滉二,3800,0.262,91.0,345.0,302.0,79.0,18.0,2.0,3.0,110.0,36.0,28.0,56.0,25.0,6.0,11.0,0.329,0.364,0.694,0.162,オリックス
416,12,マレーロ,6800,0.211,43.0,133.0,123.0,26.0,7.0,0.0,2.0,39.0,8.0,14.0,35.0,7.0,1.0,0.0,0.256,0.317,0.573,0.263,オリックス
417,22,高城俊人,1800,0.182,5.0,12.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.25,0.182,0.432,0.333,オリックス
418,23,伏見寅威,2200,0.164,39.0,72.0,61.0,10.0,0.0,0.0,1.0,13.0,4.0,9.0,16.0,8.0,2.0,0.0,0.278,0.213,0.491,0.222,オリックス
419,24,宮崎祐樹,1800,0.13,15.0,28.0,23.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,9.0,2.0,2.0,0.0,0.25,0.13,0.38,0.321,オリックス
420,25,西村凌,1350,0.265,19.0,53.0,49.0,13.0,3.0,0.0,2.0,22.0,3.0,4.0,10.0,2.0,0.0,2.0,0.294,0.449,0.743,0.189,オリックス
421,31,太田椋,800,0.0,6.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,0.188,0.0,0.188,0.438,オリックス
422,33,メネセス,11000,0.206,29.0,118.0,102.0,21.0,4.0,0.0,4.0,37.0,7.0,14.0,28.0,13.0,0.0,0.0,0.288,0.363,0.651,0.237,オリックス
423,33,松井雅人,2000,0.194,24.0,42.0,36.0,7.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,3.0,0.0,0.0,0.256,0.194,0.451,0.167,オリックス
424,34,吉田正尚,8500,0.322,143.0,610.0,521.0,168.0,24.0,2.0,29.0,283.0,92.0,85.0,64.0,79.0,5.0,5.0,0.413,0.543,0.956,0.105,オリックス
425,36,山足達也,750,0.164,28.0,64.0,61.0,10.0,0.0,1.0,1.0,15.0,3.0,8.0,12.0,2.0,1.0,0.0,0.203,0.246,0.449,0.188,オリックス
426,37,若月健矢,4000,0.178,138.0,348.0,298.0,53.0,9.0,0.0,1.0,65.0,21.0,21.0,73.0,21.0,4.0,2.0,0.241,0.218,0.46,0.21,オリックス
427,38,小島脩平,1800,0.22,103.0,266.0,246.0,54.0,9.0,0.0,4.0,75.0,23.0,18.0,49.0,16.0,0.0,7.0,0.266,0.305,0.571,0.184,オリックス
428,40,鈴木昂平,1200,0.227,58.0,53.0,44.0,10.0,1.0,0.0,0.0,11.0,3.0,0.0,12.0,4.0,3.0,0.0,0.333,0.25,0.583,0.226,オリックス
429,44,頓宮裕真,1200,0.198,28.0,93.0,91.0,18.0,5.0,0.0,3.0,32.0,5.0,10.0,22.0,1.0,0.0,0.0,0.204,0.352,0.556,0.237,オリックス
430,45,飯田大祐,860,0.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,オリックス
431,50,小田裕也,2300,0.206,82.0,203.0,180.0,37.0,5.0,2.0,3.0,55.0,21.0,21.0,47.0,12.0,6.0,9.0,0.275,0.306,0.581,0.232,オリックス
432,52,岡崎大輔,610,,,,,,,,,,,,,,,,,,,,オリックス
433,53,宜保翔,500,0.231,8.0,28.0,26.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,0.0,0.0,0.286,0.269,0.555,0.25,オリックス
434,55,Ｔ-岡田,12000,0.12,20.0,56.0,50.0,6.0,0.0,0.0,1.0,9.0,4.0,2.0,19.0,6.0,0.0,0.0,0.214,0.18,0.394,0.339,オリックス
435,56,武田健吾,1700,0.125,6.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.222,0.125,0.347,0.111,オリックス
436,56,松井佑介,1500,0.333,7.0,18.0,18.0,6.0,1.0,0.0,1.0,10.0,2.0,1.0,3.0,0.0,0.0,0.0,0.333,0.556,0.889,0.167,オリックス
437,59,根本薫,450,,,,,,,,,,,,,,,,,,,,オリックス
438,62,山崎勝己,1500,0.0,24.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,オリックス
439,64,廣澤伸哉,480,,,,,,,,,,,,,,,,,,,,オリックス
440,67,中川圭太,700,0.288,111.0,396.0,364.0,105.0,21.0,2.0,3.0,139.0,39.0,32.0,62.0,25.0,1.0,9.0,0.334,0.382,0.716,0.157,オリックス
441,93,佐野皓大,430,0.207,68.0,130.0,121.0,25.0,5.0,1.0,1.0,35.0,22.0,9.0,43.0,5.0,1.0,12.0,0.244,0.289,0.533,0.331,オリックス
442,99,杉本裕太郎,830,0.157,18.0,51.0,51.0,8.0,1.0,0.0,4.0,21.0,5.0,7.0,22.0,0.0,0.0,1.0,0.157,0.412,0.569,0.431,オリックス
443,123,稲富宏樹,260,,,,,,,,,,,,,,,,,,,,オリックス
444,129,比屋根彰人,250,,,,,,,,,,,,,,,,,,,,オリックス
445,130,フェリペ,250,,,,,,,,,,,,,,,,,,,,オリックス
