,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
367,15,宮川哲,1600,3.83,49.0,2.0,1.0,,0.667,0.0,0.0,0.0,13.0,45.0,9.07,21.0,19.0,40.0,1.0,29.0,1.0,5.84,西武
368,16,松坂大輔,3000,,,,,,,,,,,,,,,,,,,,西武
369,17,松本航,2100,4.37,20.0,6.0,7.0,103.0,0.462,0.0,0.0,0.0,0.0,66.0,5.77,55.0,50.0,89.0,19.0,56.0,2.0,4.89,西武
370,18,多和田真三郎,8000,,,,,,,,,,,,,,,,,,,,西武
371,19,齊藤大将,1400,9.9,7.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,12.0,11.0,15.0,2.0,7.0,1.0,6.3,西武
372,20,浜屋将太,1300,4.97,12.0,3.0,3.0,,0.5,0.0,0.0,0.0,0.0,23.0,4.09,30.0,28.0,48.0,7.0,21.0,3.0,3.73,西武
373,21,十亀剣,7000,7.5,8.0,1.0,2.0,24.0,0.333,0.0,0.0,0.0,0.0,13.0,4.88,21.0,20.0,30.0,5.0,13.0,3.0,4.88,西武
374,23,野田昇吾,2700,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,西武
375,25,平井克典,10000,4.18,41.0,5.0,5.0,,0.5,0.0,0.0,0.0,7.0,53.0,7.91,35.0,28.0,60.0,3.0,23.0,1.0,3.43,西武
376,26,粟津凱士,1000,,,,,,,,,,,,,,,,,,,,西武
377,27,内海哲也,7500,4.26,4.0,1.0,2.0,19.0,0.333,0.0,0.0,0.0,0.0,12.0,5.68,12.0,9.0,18.0,3.0,6.0,1.0,2.84,西武
378,28,森脇亮介,1300,1.35,47.0,7.0,1.0,,0.875,0.0,0.0,1.0,16.0,41.0,7.91,8.0,7.0,22.0,3.0,20.0,1.0,3.86,西武
379,29,小川龍也,3300,2.1,38.0,2.0,1.0,,0.667,0.0,0.0,0.0,3.0,13.0,4.56,6.0,6.0,22.0,1.0,14.0,1.0,4.91,西武
380,30,榎田大樹,4800,5.25,5.0,1.0,1.0,24.0,0.5,0.0,0.0,0.0,0.0,9.0,3.38,14.0,14.0,26.0,4.0,6.0,1.0,2.25,西武
381,33,ギャレット,5000,3.1,49.0,3.0,2.0,,0.6,0.0,0.0,0.0,16.0,45.0,8.21,20.0,17.0,52.0,2.0,20.0,3.0,3.65,西武
382,34,佐野泰雄,2300,1.35,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.35,1.0,1.0,9.0,1.0,2.0,0.0,2.7,西武
383,36,伊藤翔,770,4.08,12.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,18.0,5.65,13.0,13.0,30.0,3.0,16.0,0.0,5.02,西武
384,40,田村伊知郎,700,3.95,31.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,27.0,5.93,20.0,18.0,47.0,4.0,16.0,2.0,3.51,西武
385,41,井上広輝,600,,,,,,,,,,,,,,,,,,,,西武
386,44,與座海人,470,5.45,8.0,2.0,4.0,38.0,0.333,0.0,0.0,0.0,0.0,18.0,4.26,23.0,23.0,47.0,5.0,13.0,2.0,3.08,西武
387,45,本田圭佑,1600,4.08,7.0,1.0,4.0,,0.2,0.0,0.0,0.0,0.0,24.0,6.11,17.0,16.0,35.0,6.0,13.0,0.0,3.31,西武
388,47,松岡洸希,750,13.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,2.0,0.0,9.0,西武
389,48,武隈祥太,4800,22.09,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,9.82,11.0,9.0,9.0,0.0,7.0,0.0,17.18,西武
390,49,ノリン,6000,6.75,5.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,21.0,8.86,16.0,16.0,22.0,3.0,10.0,1.0,4.22,西武
391,50,中塚駿太,710,5.14,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.43,4.0,4.0,8.0,0.0,4.0,0.0,5.14,西武
392,54,ニール,21500,5.22,21.0,6.0,8.0,112.0,0.429,0.0,0.0,0.0,0.0,66.0,5.3,68.0,65.0,125.0,13.0,35.0,8.0,2.81,西武
393,57,國場翼,790,7.36,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,8.0,6.55,11.0,9.0,14.0,2.0,8.0,0.0,6.55,西武
394,61,平良海馬,1200,1.87,54.0,1.0,0.0,53.0,1.0,0.0,0.0,1.0,33.0,62.0,10.53,11.0,11.0,22.0,2.0,29.0,8.0,4.92,西武
395,64,上間永遠,500,,,,,,,,,,,,,,,,,,,,西武
396,66,相内誠,590,,,,,,,,,,,,,,,,,,,,西武
397,67,藤田航生,500,,,,,,,,,,,,,,,,,,,,西武
398,120,出井敏博,400,,,,,,,,,,,,,,,,,,,,西武
399,123,高橋朋己,1000,,,,,,,,,,,,,,,,,,,,西武
400,125,東野葵,400,,,,,,,,,,,,,,,,,,,,西武
401,126,大窪士夢,280,,,,,,,,,,,,,,,,,,,,西武
402,1,松井裕樹,25000,3.18,25.0,4.0,5.0,68.0,0.444,0.0,0.0,2.0,8.0,82.0,10.85,25.0,24.0,56.0,5.0,28.0,3.0,3.71,楽天
403,11,岸孝之,30000,3.21,11.0,7.0,0.0,,1.0,2.0,1.0,0.0,0.0,70.0,9.36,24.0,24.0,48.0,5.0,20.0,1.0,2.67,楽天
404,12,近藤弘樹,1100,5.4,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,5.4,4.0,4.0,5.0,2.0,5.0,1.0,6.75,楽天
405,13,森原康平,4500,7.56,17.0,1.0,2.0,,0.333,0.0,0.0,4.0,2.0,14.0,7.56,14.0,14.0,23.0,4.0,7.0,1.0,3.78,楽天
406,14,則本昂大,30000,3.96,18.0,5.0,7.0,109.0,0.417,0.0,0.0,0.0,0.0,105.0,8.67,56.0,48.0,110.0,13.0,34.0,5.0,2.81,楽天
407,15,シャギワ,8720,5.81,31.0,0.0,3.0,,0.0,0.0,0.0,1.0,6.0,19.0,6.49,17.0,17.0,23.0,2.0,14.0,4.0,4.78,楽天
408,16,涌井秀章,12500,3.6,20.0,11.0,4.0,130.0,0.733,1.0,1.0,0.0,0.0,110.0,7.62,53.0,52.0,110.0,17.0,38.0,3.0,2.63,楽天
409,016,森雄大,780,,,,,,,,,,,,,,,,,,,,楽天
410,17,塩見貴洋,3000,4.8,16.0,4.0,8.0,,0.333,0.0,0.0,0.0,0.0,63.0,6.72,45.0,45.0,88.0,10.0,20.0,1.0,2.13,楽天
411,017,王彦程,250,,,,,,,,,,,,,,,,,,,,楽天
412,19,藤平尚真,1500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,楽天
413,20,安樂智大,1400,3.48,27.0,1.0,0.0,31.0,1.0,0.0,0.0,0.0,5.0,30.0,8.71,12.0,12.0,24.0,2.0,17.0,0.0,4.94,楽天
414,21,釜田佳直,1500,9.82,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,9.82,5.0,4.0,9.0,0.0,4.0,1.0,9.82,楽天
415,22,牧田和久,15000,2.16,52.0,2.0,2.0,50.0,0.5,0.0,0.0,2.0,22.0,33.0,5.94,15.0,12.0,39.0,5.0,12.0,0.0,2.16,楽天
416,23,弓削隼人,1350,5.01,10.0,3.0,2.0,,0.6,0.0,0.0,0.0,0.0,34.0,6.08,34.0,28.0,57.0,9.0,20.0,3.0,3.58,楽天
417,28,酒居知史,3600,3.65,46.0,3.0,2.0,,0.6,0.0,0.0,0.0,12.0,34.0,6.9,20.0,18.0,38.0,4.0,18.0,3.0,3.65,楽天
418,31,福井優也,2300,5.46,7.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,18.0,5.46,18.0,18.0,26.0,2.0,14.0,2.0,4.25,楽天
419,32,ブセニッツ,9000,2.86,46.0,1.0,4.0,44.0,0.2,0.0,0.0,18.0,13.0,32.0,6.55,16.0,14.0,46.0,2.0,18.0,1.0,3.68,楽天
420,39,引地秀一郎,600,,,,,,,,,,,,,,,,,,,,楽天
421,41,青山浩二,7000,4.35,11.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,8.0,6.97,6.0,5.0,11.0,0.0,6.0,0.0,5.23,楽天
422,43,宋家豪,4500,6.94,38.0,1.0,2.0,,0.333,0.0,0.0,0.0,10.0,29.0,7.18,29.0,28.0,35.0,7.0,17.0,1.0,4.21,楽天
423,45,菅原秀,1300,,,,,,,,,,,,,,,,,,,,楽天
424,47,渡邊佑樹,920,,,,,,,,,,,,,,,,,,,,楽天
425,49,福森耀真,700,,,,,,,,,,,,,,,,,,,,楽天
426,52,津留崎大成,1000,4.19,33.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,24.0,6.29,17.0,16.0,30.0,1.0,18.0,1.0,4.72,楽天
427,53,高梨雄平,4800,,,,,,,,,,,,,,,,,,,,楽天
428,53,高田萌生,710,,,,,,,,,,,,,,,,,,,,楽天
429,56,鈴木翔天,700,13.5,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.75,2.0,2.0,2.0,1.0,1.0,2.0,6.75,楽天
430,57,瀧中瞭太,900,3.4,8.0,2.0,1.0,45.0,0.667,0.0,0.0,0.0,0.0,29.0,5.8,18.0,17.0,34.0,1.0,15.0,3.0,3.0,楽天
431,58,辛島航,6200,4.93,19.0,1.0,3.0,,0.25,0.0,0.0,1.0,2.0,26.0,6.1,22.0,21.0,43.0,6.0,15.0,3.0,3.52,楽天
432,59,熊原健人,900,,,,,,,,,,,,,,,,,,,,楽天
433,60,石橋良太,2600,6.11,13.0,1.0,6.0,,0.143,0.0,0.0,0.0,0.0,46.0,6.54,43.0,43.0,72.0,9.0,28.0,4.0,3.98,楽天
434,61,佐藤智輝,600,,,,,,,,,,,,,,,,,,,,楽天
435,62,西口直人,630,,,,,,,,,,,,,,,,,,,,楽天
436,63,由規,450,,,,,,,,,,,,,,,,,,,,楽天
437,68,寺岡寛治,520,3.15,24.0,2.0,1.0,20.0,0.667,0.0,0.0,0.0,10.0,14.0,6.3,7.0,7.0,15.0,0.0,11.0,2.0,4.95,楽天
438,72,池田駿,1450,4.32,21.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,13.0,7.02,8.0,8.0,21.0,0.0,7.0,0.0,3.78,楽天
439,91,久保裕也,1800,13.5,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.5,3.0,3.0,4.0,0.0,0.0,0.0,0.0,楽天
440,130,池田隆英,650,,,,,,,,,,,,,,,,,,,,楽天
441,131,木村敏靖,270,,,,,,,,,,,,,,,,,,,,楽天
442,135,清宮虎多朗,250,,,,,,,,,,,,,,,,,,,,楽天
443,136,則本佳樹,250,,,,,,,,,,,,,,,,,,,,楽天
444,138,小峯新陸,240,,,,,,,,,,,,,,,,,,,,楽天
445,164,福山博之,1500,0.75,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,1.0,1.0,12.0,1.0,5.0,0.0,3.75,楽天
446,001,佐藤一磨,240,,,,,,,,,,,,,,,,,,,,オリックス
447,002,谷岡楓太,240,,,,,,,,,,,,,,,,,,,,オリックス
448,003,中田惟斗,240,,,,,,,,,,,,,,,,,,,,オリックス
449,008,松山真之,240,,,,,,,,,,,,,,,,,,,,オリックス
450,11,山崎福也,2200,4.5,15.0,5.0,5.0,84.0,0.5,0.0,0.0,0.0,0.0,46.0,4.93,45.0,42.0,71.0,12.0,33.0,2.0,3.54,オリックス
451,13,宮城大弥,770,3.94,3.0,1.0,1.0,16.0,0.5,0.0,0.0,0.0,0.0,16.0,9.0,8.0,7.0,19.0,0.0,6.0,1.0,3.38,オリックス
452,14,吉田一将,3400,4.08,23.0,1.0,1.0,,0.5,0.0,0.0,1.0,0.0,34.0,8.66,17.0,16.0,38.0,3.0,12.0,1.0,3.06,オリックス
453,15,荒西祐大,1580,4.88,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,21.0,6.03,18.0,17.0,31.0,6.0,11.0,2.0,3.16,オリックス
454,17,増井浩俊,30000,3.03,16.0,2.0,2.0,,0.5,0.0,0.0,0.0,5.0,29.0,7.32,13.0,12.0,27.0,3.0,20.0,1.0,5.05,オリックス
455,18,山本由伸,9000,2.2,18.0,8.0,4.0,,0.667,1.0,0.0,0.0,0.0,149.0,10.59,34.0,31.0,82.0,6.0,37.0,6.0,2.63,オリックス
456,19,山岡泰輔,10000,2.6,12.0,4.0,5.0,,0.444,1.0,0.0,0.0,0.0,64.0,8.31,22.0,20.0,68.0,7.0,21.0,2.0,2.73,オリックス
457,20,近藤大亮,5000,,,,,,,,,,,,,,,,,,,,オリックス
458,21,竹安大知,1800,3.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,8.0,0.0,5.0,1.0,5.0,オリックス
459,22,村西良太,1000,9.0,4.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.62,8.0,8.0,6.0,2.0,10.0,0.0,11.25,オリックス
460,26,東明大貴,1800,4.91,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.45,2.0,2.0,4.0,1.0,1.0,0.0,2.45,オリックス
461,27,アルバース,24200,3.94,16.0,4.0,8.0,89.0,0.333,0.0,0.0,0.0,0.0,66.0,6.67,42.0,39.0,93.0,12.0,22.0,3.0,2.22,オリックス
462,28,富山凌雅,1000,4.42,18.0,0.0,2.0,,0.0,0.0,0.0,0.0,3.0,15.0,7.36,9.0,9.0,14.0,3.0,10.0,1.0,4.91,オリックス
463,29,田嶋大樹,1800,4.05,20.0,4.0,6.0,,0.4,1.0,1.0,0.0,0.0,89.0,6.55,57.0,55.0,102.0,14.0,42.0,7.0,3.09,オリックス
464,30,Ｋ-鈴木,2200,10.54,8.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,10.0,6.59,17.0,16.0,23.0,4.0,14.0,1.0,9.22,オリックス
465,32,ディクソン,16500,3.28,39.0,0.0,4.0,,0.0,0.0,0.0,16.0,5.0,32.0,8.07,15.0,13.0,34.0,2.0,16.0,1.0,4.04,オリックス
466,35,比嘉幹貴,2600,0.71,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,11.0,7.82,1.0,1.0,5.0,1.0,5.0,1.0,3.55,オリックス
467,39,小林慶祐,1400,4.05,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,6.75,3.0,3.0,11.0,0.0,5.0,1.0,6.75,オリックス
468,39,飯田優也,1900,15.75,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,11.25,7.0,7.0,11.0,0.0,1.0,0.0,2.25,オリックス
469,43,前佑囲斗,550,,,,,,,,,,,,,,,,,,,,オリックス
470,46,本田仁海,500,6.75,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,7.0,3.0,8.0,0.0,4.0,0.0,9.0,オリックス
471,47,海田智行,4150,14.54,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,4.0,8.31,7.0,7.0,8.0,0.0,1.0,0.0,2.08,オリックス
472,48,齋藤綱記,700,4.01,32.0,1.0,1.0,,0.5,0.0,0.0,0.0,4.0,23.0,8.39,11.0,11.0,24.0,3.0,8.0,1.0,2.92,オリックス
473,49,澤田圭佑,2700,3.43,24.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,10.29,10.0,8.0,16.0,5.0,8.0,0.0,3.43,オリックス
474,52,ヒギンス,7000,2.4,41.0,3.0,3.0,,0.5,0.0,0.0,0.0,19.0,45.0,9.8,11.0,11.0,37.0,2.0,20.0,0.0,4.35,オリックス
475,57,山田修義,2000,3.89,48.0,4.0,5.0,,0.444,0.0,0.0,0.0,18.0,44.0,10.07,20.0,17.0,37.0,1.0,19.0,0.0,4.35,オリックス
476,58,金田和之,1400,6.48,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,7.56,6.0,6.0,10.0,1.0,7.0,0.0,7.56,オリックス
477,60,左澤優,1000,20.25,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.75,3.0,3.0,3.0,0.0,1.0,0.0,6.75,オリックス
478,61,榊原翼,1900,5.19,9.0,1.0,4.0,,0.2,0.0,0.0,0.0,0.0,31.0,6.44,26.0,25.0,44.0,5.0,39.0,1.0,8.1,オリックス
479,65,漆原大晟,300,3.42,22.0,0.0,0.0,,0.0,0.0,0.0,2.0,5.0,30.0,11.41,9.0,9.0,20.0,2.0,13.0,1.0,4.94,オリックス
480,66,吉田凌,580,2.17,35.0,2.0,2.0,29.0,0.5,0.0,0.0,0.0,7.0,33.0,10.24,7.0,7.0,15.0,1.0,15.0,2.0,4.66,オリックス
481,68,鈴木優,530,6.52,13.0,1.0,3.0,,0.25,0.0,0.0,1.0,2.0,41.0,9.54,29.0,28.0,30.0,6.0,29.0,1.0,6.75,オリックス
482,95,神戸文也,1000,9.53,5.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,5.0,7.94,7.0,6.0,9.0,0.0,7.0,0.0,11.12,オリックス
483,98,張奕,800,4.31,13.0,2.0,4.0,48.0,0.333,0.0,0.0,0.0,0.0,46.0,8.62,26.0,23.0,50.0,5.0,16.0,2.0,3.0,オリックス
484,124,黒木優太,2800,,,,,,,,,,,,,,,,,,,,オリックス
485,128,東晃平,250,,,,,,,,,,,,,,,,,,,,オリックス
486,135,山崎颯一郎,470,,,,,,,,,,,,,,,,,,,,オリックス
