,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
236,41,勝野昌慶,2100,4.53,8.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,36.0,7.42,24.0,22.0,46.0,6.0,13.0,1.0,2.68,中日
237,46,鈴木博志,1500,4.15,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,9.0,6.23,6.0,6.0,11.0,0.0,5.0,1.0,3.46,中日
238,47,笠原祥太郎,1000,5.29,4.0,1.0,2.0,17.0,0.333,0.0,0.0,0.0,0.0,8.0,4.24,10.0,10.0,18.0,4.0,9.0,1.0,4.76,中日
239,50,清水達也,720,3.04,54.0,3.0,3.0,,0.5,0.0,0.0,1.0,32.0,51.0,9.12,17.0,17.0,28.0,1.0,17.0,1.0,3.04,中日
240,53,マルク,440,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,2.0,0.0,6.0,中日
241,54,藤嶋健人,3000,2.13,50.0,2.0,1.0,,0.667,0.0,0.0,0.0,10.0,43.0,7.64,12.0,12.0,39.0,3.0,11.0,1.0,1.95,中日
242,59,山本拓実,1000,3.6,30.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,4.0,19.0,5.7,13.0,12.0,24.0,2.0,17.0,1.0,5.1,中日
243,61,垣越建伸,564,,,,,,,,,,,,,,,,,,,,中日
244,65,加藤翼,550,,,,,,,,,,,,,,,,,,,,中日
245,67,上田洸太朗,300,2.83,8.0,1.0,5.0,,0.167,0.0,0.0,0.0,0.0,33.0,7.19,15.0,13.0,34.0,2.0,17.0,3.0,3.7,中日
246,70,近藤廉,510,,,,,,,,,,,,,,,,,,,,中日
247,92,ライデル・マルティネス,20000,0.97,56.0,4.0,3.0,,0.571,0.0,0.0,39.0,5.0,62.0,10.02,6.0,6.0,30.0,2.0,12.0,4.0,1.94,中日
248,99,ジョアン・タバーレス,600,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,2.0,4.0,0.0,2.0,1.0,6.0,中日
249,201,竹内龍臣,550,,,,,,,,,,,,,,,,,,,,中日
250,202,フランク・アルバレス,1000,,,,,,,,,,,,,,,,,,,,中日
251,204,濱田達郎,550,,,,,,,,,,,,,,,,,,,,中日
252,206,松木平優太,300,,,,,,,,,,,,,,,,,,,,中日
253,207,松田亘哲,300,,,,,,,,,,,,,,,,,,,,中日
254,208,石川翔,600,,,,,,,,,,,,,,,,,,,,中日
255,209,福島章太,550,,,,,,,,,,,,,,,,,,,,中日
256,211,大嶺祐太,800,,,,,,,,,,,,,,,,,,,,中日
257,13,生田目翼,900,3.6,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,6.3,5.0,4.0,7.0,0.0,4.0,1.0,3.6,日本ハム
258,14,加藤貴之,7300,2.01,22.0,8.0,7.0,,0.533,3.0,2.0,0.0,1.0,98.0,5.97,35.0,33.0,124.0,9.0,11.0,1.0,0.67,日本ハム
259,15,上沢直之,15000,3.38,23.0,8.0,9.0,152.0,0.471,3.0,0.0,0.0,0.0,127.0,7.52,61.0,57.0,129.0,15.0,50.0,9.0,2.96,日本ハム
260,16,達孝太,1000,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,日本ハム
261,17,伊藤大海,4100,2.95,26.0,10.0,9.0,,0.526,2.0,2.0,1.0,1.0,112.0,6.48,60.0,51.0,140.0,5.0,49.0,5.0,2.83,日本ハム
262,18,吉田輝星,970,4.26,51.0,2.0,3.0,,0.4,0.0,0.0,0.0,5.0,40.0,5.68,30.0,30.0,53.0,5.0,23.0,1.0,3.27,日本ハム
263,19,金子千尋,2000,4.85,3.0,1.0,2.0,13.0,0.333,0.0,0.0,0.0,0.0,11.0,7.62,7.0,7.0,15.0,0.0,1.0,0.0,0.69,日本ハム
264,20,上原健太,1600,3.19,25.0,3.0,5.0,,0.375,0.0,0.0,0.0,1.0,59.0,7.24,28.0,26.0,73.0,2.0,21.0,3.0,2.58,日本ハム
265,22,杉浦稔大,7000,5.27,16.0,3.0,6.0,,0.333,0.0,0.0,0.0,0.0,48.0,10.12,25.0,25.0,45.0,5.0,10.0,2.0,2.11,日本ハム
266,25,宮西尚生,25000,5.66,24.0,0.0,3.0,,0.0,0.0,0.0,1.0,7.0,14.0,6.1,13.0,13.0,20.0,1.0,11.0,1.0,4.79,日本ハム
267,28,河野竜生,3000,4.41,21.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,25.0,6.49,24.0,17.0,36.0,3.0,11.0,3.0,2.86,日本ハム
268,29,井口和朋,3600,5.18,23.0,2.0,0.0,,1.0,0.0,0.0,1.0,6.0,27.0,9.99,14.0,14.0,34.0,3.0,4.0,2.0,1.48,日本ハム
269,33,立野和明,1700,10.12,3.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,4.0,3.38,12.0,12.0,16.0,1.0,4.0,1.0,3.38,日本ハム
270,34,堀瑞輝,6000,5.82,41.0,1.0,5.0,34.0,0.167,0.0,0.0,5.0,11.0,34.0,9.0,23.0,22.0,41.0,4.0,16.0,3.0,4.24,日本ハム
271,35,西村天裕,2000,4.98,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,10.38,15.0,12.0,22.0,4.0,10.0,1.0,4.15,日本ハム
272,37,柿木蓮,520,2.08,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.08,1.0,1.0,2.0,1.0,2.0,0.0,4.15,日本ハム
273,40,福田俊,1100,0.87,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,11.0,9.58,1.0,1.0,7.0,0.0,7.0,0.0,6.1,日本ハム
274,41,ブライアン・ロドリゲス,9000,2.2,22.0,3.0,2.0,,0.6,0.0,0.0,0.0,8.0,13.0,7.16,5.0,4.0,14.0,0.0,3.0,1.0,1.65,日本ハム
275,42,ジョン・ガント,24000,,,,,,,,,,,,,,,,,,,,日本ハム
276,45,コディ・ポンセ,10000,3.35,14.0,3.0,5.0,,0.375,1.0,1.0,0.0,0.0,66.0,7.13,35.0,31.0,69.0,10.0,23.0,2.0,2.48,日本ハム
277,46,畔柳亨丞,520,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,日本ハム
278,47,鈴木健矢,1050,2.84,19.0,2.0,1.0,38.0,0.667,0.0,0.0,0.0,3.0,25.0,5.92,12.0,12.0,33.0,2.0,13.0,4.0,3.08,日本ハム
279,51,石川直也,4000,3.94,36.0,2.0,2.0,32.0,0.5,0.0,0.0,6.0,8.0,37.0,10.41,14.0,14.0,26.0,1.0,13.0,1.0,3.66,日本ハム
280,52,池田隆英,1700,3.31,4.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,11.0,6.06,7.0,6.0,15.0,0.0,6.0,0.0,3.31,日本ハム
281,53,長谷川威展,700,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,4.5,日本ハム
282,54,玉井大翔,5800,3.35,50.0,1.0,1.0,,0.5,0.0,0.0,0.0,19.0,16.0,3.82,17.0,14.0,37.0,1.0,17.0,0.0,4.06,日本ハム
283,55,松浦慶斗,520,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,9.0,日本ハム
284,57,北山亘基,700,3.51,55.0,3.0,5.0,,0.375,0.0,0.0,9.0,16.0,58.0,10.17,21.0,20.0,37.0,3.0,28.0,4.0,4.91,日本ハム
285,58,谷川昌希,900,3.86,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,7.71,5.0,4.0,10.0,1.0,3.0,0.0,2.89,日本ハム
286,59,根本悠楓,520,2.52,13.0,3.0,3.0,,0.5,0.0,0.0,0.0,1.0,53.0,7.86,19.0,17.0,52.0,8.0,24.0,4.0,3.56,日本ハム
287,62,望月大希,770,7.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,15.0,1.0,4.0,1.0,4.0,日本ハム
288,63,北浦竜次,720,2.35,11.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,6.0,7.04,2.0,2.0,10.0,0.0,5.0,0.0,5.87,日本ハム
289,70,コナー・メネズ,3000,1.08,15.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,6.0,28.0,10.08,5.0,3.0,14.0,1.0,13.0,1.0,4.68,日本ハム
290,91,古川侑利,550,4.08,34.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,32.0,8.15,17.0,16.0,37.0,3.0,24.0,2.0,6.11,日本ハム
291,93,田中瑛斗,560,4.82,4.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,8.0,3.86,11.0,10.0,22.0,3.0,7.0,7.0,3.38,日本ハム
292,113,長谷川凌汰,520,,,,,,,,,,,,,,,,,,,,日本ハム
293,114,松本遼大,260,,,,,,,,,,,,,,,,,,,,日本ハム
294,115,齊藤伸治,260,,,,,,,,,,,,,,,,,,,,日本ハム
295,121,福島蓮,260,,,,,,,,,,,,,,,,,,,,日本ハム
296,123,柳川大晟,260,,,,,,,,,,,,,,,,,,,,日本ハム
297,148,高山優希,440,,,,,,,,,,,,,,,,,,,,日本ハム
298,161,姫野優也,440,,,,,,,,,,,,,,,,,,,,日本ハム
299,1,風間球打,1100,,,,,,,,,,,,,,,,,,,,ソフトバンク
300,2,スチュワート・ジュニア,11000,,,,,,,,,,,,,,,,,,,,ソフトバンク
301,10,大竹耕太郎,2100,6.43,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.43,6.0,5.0,10.0,1.0,2.0,1.0,2.57,ソフトバンク
302,11,津森宥紀,3000,2.91,51.0,4.0,6.0,,0.4,0.0,0.0,1.0,18.0,51.0,9.91,17.0,15.0,36.0,4.0,24.0,2.0,4.66,ソフトバンク
303,12,タイラー・チャトウッド,35000,,,,,,,,,,,,,,,,,,,,ソフトバンク
304,14,又吉克樹,4200,2.1,31.0,3.0,3.0,30.0,0.5,0.0,0.0,1.0,14.0,22.0,6.6,8.0,7.0,27.0,4.0,8.0,0.0,2.4,ソフトバンク
305,16,東浜巨,8000,3.11,23.0,10.0,6.0,136.0,0.625,1.0,1.0,0.0,0.0,94.0,6.22,47.0,47.0,114.0,14.0,37.0,1.0,2.45,ソフトバンク
306,18,武田翔太,15000,2.57,10.0,2.0,1.0,28.0,0.667,0.0,0.0,0.0,0.0,34.0,10.93,8.0,8.0,25.0,2.0,15.0,3.0,4.82,ソフトバンク
307,20,甲斐野央,3600,2.52,27.0,2.0,0.0,25.0,1.0,0.0,0.0,0.0,3.0,27.0,9.72,7.0,7.0,19.0,0.0,14.0,0.0,5.04,ソフトバンク
308,21,和田毅,15000,2.78,17.0,7.0,4.0,81.0,0.636,0.0,0.0,0.0,0.0,75.0,8.33,28.0,25.0,64.0,3.0,22.0,1.0,2.44,ソフトバンク
309,25,田中正義,1300,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,10.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ソフトバンク
310,26,コリン・レイ,10000,3.96,23.0,5.0,6.0,100.0,0.455,1.0,1.0,0.0,1.0,80.0,7.2,46.0,44.0,82.0,13.0,32.0,4.0,2.88,ソフトバンク
311,28,高橋礼,5400,13.5,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.4,5.0,5.0,5.0,0.0,4.0,0.0,10.8,ソフトバンク
312,29,石川柊太,15000,3.37,23.0,7.0,10.0,,0.412,1.0,1.0,0.0,0.0,106.0,7.0,57.0,51.0,122.0,9.0,57.0,8.0,3.76,ソフトバンク
313,34,椎野新,1900,4.01,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,21.0,7.66,11.0,11.0,25.0,2.0,14.0,1.0,5.11,ソフトバンク
314,35,リバン・モイネロ,30000,1.03,53.0,1.0,1.0,,0.5,0.0,0.0,24.0,8.0,87.0,14.87,10.0,6.0,22.0,2.0,20.0,2.0,3.42,ソフトバンク
315,38,森唯斗,46000,2.62,29.0,2.0,4.0,,0.333,0.0,0.0,6.0,3.0,27.0,7.08,13.0,10.0,30.0,4.0,12.0,1.0,3.15,ソフトバンク
316,39,尾形崇斗,750,5.56,9.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,11.0,8.74,7.0,7.0,14.0,2.0,6.0,0.0,4.76,ソフトバンク
317,40,杉山一樹,1400,6.8,10.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,37.0,7.87,33.0,32.0,45.0,10.0,26.0,1.0,5.53,ソフトバンク
318,41,千賀滉大,60000,1.94,22.0,11.0,6.0,144.0,0.647,1.0,0.0,0.0,0.0,156.0,9.75,37.0,31.0,103.0,7.0,49.0,3.0,3.06,ソフトバンク
319,42,大関友久,1100,2.93,21.0,7.0,6.0,,0.538,2.0,2.0,0.0,0.0,70.0,6.22,37.0,33.0,88.0,8.0,28.0,4.0,2.49,ソフトバンク
320,47,高橋純平,2700,,,,,,,,,,,,,,,,,,,,ソフトバンク
321,48,藤井皓哉,550,1.12,55.0,5.0,1.0,,0.833,0.0,0.0,3.0,22.0,81.0,12.94,9.0,7.0,18.0,4.0,27.0,1.0,4.31,ソフトバンク
322,49,秋吉亮,1500,13.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,3.0,3.0,4.0,1.0,0.0,0.0,0.0,ソフトバンク
323,50,板東湧梧,2700,3.18,25.0,3.0,3.0,,0.5,2.0,1.0,0.0,3.0,48.0,6.93,22.0,22.0,45.0,8.0,24.0,2.0,3.47,ソフトバンク
324,53,泉圭輔,2700,3.72,30.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,6.0,25.0,7.76,12.0,12.0,24.0,3.0,9.0,1.0,2.79,ソフトバンク
325,56,田浦文丸,960,9.64,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,7.71,5.0,5.0,7.0,1.0,0.0,2.0,0.0,ソフトバンク
326,57,嘉弥真新也,16000,0.99,56.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,22.0,7.24,3.0,3.0,18.0,1.0,11.0,1.0,3.62,ソフトバンク
327,58,木村大成,550,,,,,,,,,,,,,,,,,,,,ソフトバンク
328,60,中村亮太,400,33.75,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.38,10.0,10.0,11.0,1.0,3.0,1.0,10.12,ソフトバンク
329,61,奥村政稔,900,0.9,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,6.3,1.0,1.0,5.0,1.0,1.0,0.0,0.9,ソフトバンク
330,63,大竹風雅,600,,,,,,,,,,,,,,,,,,,,ソフトバンク
331,66,松本裕樹,2800,2.66,44.0,5.0,1.0,,0.833,0.0,0.0,0.0,15.0,60.0,10.66,15.0,15.0,40.0,6.0,14.0,1.0,2.49,ソフトバンク
332,67,笠谷俊介,2200,6.35,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,7.41,12.0,12.0,19.0,4.0,9.0,5.0,4.76,ソフトバンク
333,70,田上奏大,550,2.45,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.45,2.0,2.0,4.0,0.0,6.0,0.0,7.36,ソフトバンク
334,120,佐藤宏樹,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
335,123,中道佑哉,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
336,124,桑原秀侍,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
337,133,岡本直也,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
338,134,大城真乃,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
339,135,アレクサンダー・アルメンタ,500,,,,,,,,,,,,,,,,,,,,ソフトバンク
340,138,重田倫明,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
341,139,井BAD+FAB1燦志郎,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
342,140,三浦瑞樹,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
343,141,マイロン・フェリックス,500,,,,,,,,,,,,,,,,,,,,ソフトバンク
344,143,村上舜,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
345,145,田中怜利ハモンド,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
346,147,加藤洸稀,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
347,148,山崎琢磨,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
348,152,瀧本将生,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
349,154,佐藤琢磨,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
350,156,ルイス・ロドリゲス,1000,,,,,,,,,,,,,,,,,,,,ソフトバンク
351,11,佐々木千隼,4500,6.39,23.0,2.0,3.0,,0.4,0.0,0.0,0.0,1.0,17.0,6.04,18.0,18.0,35.0,2.0,11.0,0.0,3.91,ロッテ
352,12,石川歩,15000,2.93,20.0,7.0,7.0,123.0,0.5,0.0,0.0,0.0,0.0,67.0,4.9,48.0,40.0,128.0,12.0,20.0,4.0,1.46,ロッテ
353,14,小島和哉,6200,3.14,24.0,3.0,11.0,,0.214,0.0,0.0,0.0,0.0,89.0,5.59,57.0,50.0,140.0,10.0,43.0,4.0,2.7,ロッテ
354,15,美馬学,12000,2.91,20.0,10.0,6.0,,0.625,1.0,1.0,0.0,0.0,86.0,6.58,40.0,38.0,107.0,9.0,29.0,3.0,2.22,ロッテ
355,16,種市篤暉,2200,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,5.0,1.0,4.0,0.0,12.0,ロッテ
356,17,佐々木朗希,3000,2.02,20.0,9.0,4.0,,0.692,2.0,1.0,0.0,0.0,173.0,12.04,31.0,29.0,80.0,7.0,23.0,7.0,1.6,ロッテ
357,18,二木康太,5500,4.18,9.0,2.0,4.0,,0.333,0.0,0.0,0.0,0.0,42.0,7.99,24.0,22.0,48.0,6.0,20.0,3.0,3.8,ロッテ
358,19,唐川侑己,9500,5.28,17.0,2.0,1.0,,0.667,0.0,0.0,0.0,8.0,8.0,4.7,9.0,9.0,14.0,3.0,2.0,1.0,1.17,ロッテ
359,20,東條大樹,2200,2.08,59.0,4.0,4.0,,0.5,0.0,0.0,0.0,30.0,63.0,10.07,14.0,13.0,51.0,3.0,10.0,4.0,1.6,ロッテ
360,24,東妻勇輔,2200,6.75,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,4.0,3.0,9.0,2.0,2.0,0.0,4.5,ロッテ
361,27,山本大貴,1000,,,,,,,,,,,,,,,,,,,,ロッテ
362,27,坂本光士郎,1400,4.15,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,6.23,4.0,4.0,9.0,3.0,1.0,0.0,1.04,ロッテ
363,28,松永昂大,0,,,,,,,,,,,,,,,,,,,,ロッテ
364,29,西野勇士,4250,1.73,37.0,3.0,3.0,,0.5,0.0,0.0,0.0,15.0,35.0,8.67,8.0,7.0,28.0,4.0,17.0,0.0,4.21,ロッテ
365,30,廣畑敦也,1150,4.91,30.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,29.0,7.12,25.0,20.0,48.0,5.0,15.0,2.0,3.68,ロッテ
366,33,八木彬,960,3.63,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,8.46,9.0,9.0,25.0,3.0,8.0,0.0,3.22,ロッテ
367,34,土肥星也,1050,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,ロッテ
368,35,鈴木昭汰,2000,7.3,6.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,5.0,3.65,10.0,10.0,22.0,1.0,9.0,0.0,6.57,ロッテ
369,37,小野郁,2700,1.99,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,33.0,7.3,11.0,9.0,36.0,2.0,16.0,1.0,3.54,ロッテ
370,41,成田翔,670,,,,,,,,,,,,,,,,,,,,ロッテ
371,42,ロベルト・オスナ,9000,0.91,29.0,4.0,1.0,,0.8,0.0,0.0,10.0,9.0,32.0,9.71,3.0,3.0,15.0,1.0,3.0,1.0,0.91,ロッテ
372,43,秋山正雲,560,,,,,,,,,,,,,,,,,,,,ロッテ
373,45,タイロン・ゲレーロ,9000,3.52,49.0,3.0,3.0,46.0,0.5,0.0,0.0,3.0,24.0,63.0,12.33,19.0,18.0,34.0,2.0,20.0,5.0,3.91,ロッテ
374,46,岩下大輝,4500,0.55,14.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,9.0,4.96,1.0,1.0,6.0,1.0,8.0,0.0,4.41,ロッテ
375,47,田中靖洋,3400,8.36,15.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,3.86,17.0,13.0,25.0,2.0,10.0,0.0,6.43,ロッテ
376,48,中村稔弥,1800,8.03,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,10.0,7.3,11.0,11.0,17.0,0.0,9.0,1.0,6.57,ロッテ
377,49,本前郁也,670,4.66,12.0,3.0,2.0,56.0,0.6,0.0,0.0,0.0,0.0,40.0,6.43,32.0,29.0,61.0,14.0,26.0,2.0,4.18,ロッテ
378,50,小沼健太,300,6.04,21.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,15.0,5.33,18.0,17.0,30.0,4.0,14.0,0.0,4.97,ロッテ
379,52,益田直也,20000,3.29,52.0,1.0,2.0,52.0,0.333,0.0,0.0,25.0,8.0,47.0,8.13,21.0,19.0,46.0,6.0,19.0,3.0,3.29,ロッテ
380,56,中森俊介,720,,,,,,,,,,,,,,,,,,,,ロッテ
381,58,河村説人,1500,3.32,4.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,9.0,4.26,7.0,7.0,18.0,1.0,10.0,0.0,4.74,ロッテ
382,60,横山陸人,700,27.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,13.5,2.0,2.0,2.0,0.0,1.0,0.0,13.5,ロッテ
383,62,森遼大朗,420,10.12,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,9.0,9.0,11.0,1.0,5.0,0.0,5.62,ロッテ
384,64,佐藤奨真,300,4.64,11.0,2.0,6.0,,0.25,0.0,0.0,0.0,0.0,28.0,4.82,28.0,27.0,48.0,4.0,16.0,1.0,2.75,ロッテ
385,65,古谷拓郎,480,,,,,,,,,,,,,,,,,,,,ロッテ
386,69,土居豪人,650,,,,,,,,,,,,,,,,,,,,ロッテ
387,91,エンニー・ロメロ,5000,3.36,20.0,8.0,9.0,,0.471,0.0,0.0,0.0,0.0,77.0,6.01,52.0,43.0,107.0,7.0,38.0,2.0,2.97,ロッテ
388,92,国吉佑樹,7400,1.8,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,7.2,1.0,1.0,5.0,0.0,3.0,0.0,5.4,ロッテ
389,120,田中楓基,240,,,,,,,,,,,,,,,,,,,,ロッテ
390,125,永島田輝斗,240,,,,,,,,,,,,,,,,,,,,ロッテ
391,11,今井達也,5100,2.41,9.0,5.0,1.0,,0.833,0.0,0.0,0.0,0.0,61.0,9.2,16.0,16.0,37.0,3.0,34.0,5.0,5.13,西武
392,12,渡邉勇太朗,1000,6.08,3.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,6.0,4.05,11.0,9.0,15.0,1.0,11.0,1.0,7.42,西武
393,13,高橋光成,11000,2.2,26.0,12.0,8.0,,0.6,0.0,0.0,0.0,0.0,128.0,6.56,48.0,43.0,153.0,9.0,51.0,11.0,2.61,西武
394,14,増田達至,30000,2.45,52.0,2.0,5.0,,0.286,0.0,0.0,31.0,5.0,34.0,5.96,14.0,14.0,37.0,7.0,10.0,0.0,1.75,西武
